,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
296,SYNPCC7942_RS00470,b1098,37.981,208,123,3,5,211,4,206,2.9899999999999998e-36,124.0,215,0.9674418604651159,<=>
328,SYNPCC7942_RS00500,b1854,39.751999999999995,483,260,6,8,471,6,476,9.49e-103,317.0,594,0.813131313131313,<=>
331,SYNPCC7942_RS00515,b1109,29.206,428,258,9,9,405,7,420,3.43e-43,154.0,444,0.9639639639639641,<=>
335,SYNPCC7942_RS00540,b0639,27.404,208,124,10,4,185,6,212,2.7699999999999996e-05,40.0,192,1.08333333333333,<=>
338,SYNPCC7942_RS00555,b0812,25.333000000000002,150,108,2,19,167,21,167,1.54e-06,43.1,168,0.892857142857143,<=>
343,SYNPCC7942_RS00570,b0708,39.413000000000004,477,259,13,6,468,5,465,2.9999999999999997e-96,296.0,484,0.985537190082645,<=>
347,SYNPCC7942_RS00585,b3752,26.545,275,180,9,4,271,3,262,6.15e-09,53.1,324,0.8487654320987651,<=>
355,SYNPCC7942_RS00620,b4061,31.991999999999997,522,339,6,8,519,9,524,3.209999999999999e-74,241.0,525,0.9942857142857142,<=>
374,SYNPCC7942_RS00640,b1288,49.608999999999995,256,125,2,4,258,4,256,2.779999999999999e-88,259.0,258,0.9922480620155041,<=>
392,SYNPCC7942_RS00695,b0475,32.399,321,203,7,3,318,5,316,7.649999999999999e-39,138.0,387,0.829457364341085,<=>
395,SYNPCC7942_RS00705,b0077,49.281000000000006,556,273,5,13,563,5,556,0.0,551.0,612,0.9084967320261441,<=>
402,SYNPCC7942_RS00715,b0409,31.511,311,188,7,11,313,21,314,3.24e-41,143.0,314,0.990445859872612,<=>
454,SYNPCC7942_RS00770,b0087,38.73,315,157,8,71,361,48,350,2.9999999999999994e-56,185.0,368,0.855978260869565,<=>
464,SYNPCC7942_RS00810,b2566,38.644,295,171,7,17,306,8,297,7.159999999999998e-61,193.0,311,0.948553054662379,<=>
480,SYNPCC7942_RS00885,b3146,51.471000000000004,272,128,2,9,278,14,283,7.239999999999999e-82,246.0,292,0.931506849315068,<=>
573,SYNPCC7942_RS00910,b3074,30.208000000000002,96,58,3,1,93,1,90,7.72e-09,46.6,112,0.857142857142857,<=>
580,SYNPCC7942_RS00940,b3447,27.19,548,328,16,2,500,46,571,1.32e-43,159.0,508,1.07874015748032,<=>
602,SYNPCC7942_RS00960,b2507,50.095,527,249,3,16,534,5,525,0.0,546.0,534,0.9868913857677901,<=>
606,SYNPCC7942_RS00985,b3863,40.389,978,491,19,19,963,9,927,0.0,629.0,964,1.0145228215767599,<=>
609,SYNPCC7942_RS01030,b0414,38.606,373,193,6,4,353,2,361,2.6199999999999995e-79,244.0,368,1.01358695652174,<=>
616,SYNPCC7942_RS01060,b3248,37.097,186,105,5,15,195,4,182,1.18e-25,95.9,208,0.8942307692307689,<=>
618,SYNPCC7942_RS01075,b2329,50.14,357,169,2,2,358,3,350,1.0599999999999995e-111,327.0,362,0.986187845303867,<=>
620,SYNPCC7942_RS01095,b4051,30.818,318,211,6,15,330,11,321,7.29e-31,116.0,338,0.940828402366864,<=>
630,SYNPCC7942_RS01125,b2388,31.845,336,193,8,5,335,6,310,2.31e-47,160.0,345,0.9739130434782609,<=>
634,SYNPCC7942_RS01155,b1204,42.188,192,104,3,8,198,5,190,5.1299999999999994e-39,130.0,208,0.923076923076923,<=>
635,SYNPCC7942_RS01180,b0908,28.859,447,278,13,15,446,2,423,1.4099999999999998e-33,128.0,448,0.997767857142857,<=>
640,SYNPCC7942_RS01225,b2785,31.081,444,268,15,15,451,17,429,3.04e-54,184.0,455,0.9758241758241759,<=>
644,SYNPCC7942_RS01235,b3196,40.064,312,159,7,25,322,19,316,6.83e-42,146.0,369,0.845528455284553,<=>
645,SYNPCC7942_RS01245,b3428,47.648999999999994,808,417,3,30,836,11,813,0.0,767.0,844,0.957345971563981,<=>
647,SYNPCC7942_RS01250,b1779,56.456,333,139,2,4,336,3,329,2.469999999999999e-135,385.0,353,0.943342776203966,<=>
657,SYNPCC7942_RS01260,b3269,41.303999999999995,368,199,6,20,371,22,388,7.819999999999998e-80,247.0,377,0.976127320954907,<=>
679,SYNPCC7942_RS01270,b3271,63.485,241,87,1,21,261,12,251,5.1099999999999986e-111,317.0,261,0.923371647509578,<=>
775,SYNPCC7942_RS01295,b2231,43.665,884,431,8,7,854,8,860,0.0,708.0,856,1.03271028037383,<=>
777,SYNPCC7942_RS01305,b1338,28.733,442,247,10,10,396,2,430,3.879999999999999e-33,125.0,398,1.1105527638191002,<=>
783,SYNPCC7942_RS01335,b2838,27.149,442,268,12,29,449,3,411,6.82e-33,126.0,464,0.952586206896552,<=>
785,SYNPCC7942_RS01345,b0174,48.305,236,118,1,17,248,9,244,1.7699999999999996e-78,234.0,251,0.9402390438247009,<=>
788,SYNPCC7942_RS01360,b3740,28.283,198,129,4,23,220,19,203,4.63e-19,79.7,242,0.818181818181818,<=>
793,SYNPCC7942_RS01390,b0103,41.011,178,103,2,10,187,1,176,1.1799999999999998e-32,114.0,209,0.8516746411483249,<=>
794,SYNPCC7942_RS01405,b2979,51.489,470,227,1,8,477,17,485,3.419999999999999e-165,473.0,486,0.9670781893004119,<=>
798,SYNPCC7942_RS01410,b2411,46.141999999999996,674,347,6,12,675,3,670,0.0,582.0,679,0.9926362297496321,<=>
804,SYNPCC7942_RS01425,b2249,28.954,411,249,10,9,415,5,376,1.1299999999999999e-30,119.0,421,0.9762470308788601,<=>
808,SYNPCC7942_RS01435,b2551,60.488,410,159,2,9,416,8,416,2.839999999999998e-172,486.0,427,0.9601873536299759,<=>
809,SYNPCC7942_RS01440,b3260,38.291,316,187,5,19,327,1,315,2.4899999999999998e-62,198.0,334,0.9461077844311379,<=>
816,SYNPCC7942_RS01465,b3730,40.351,456,262,7,2,452,6,456,2.189999999999999e-107,323.0,452,1.0088495575221201,<=>
825,SYNPCC7942_RS01490,b3639,37.221,403,242,7,6,405,2,396,7.399999999999998e-65,210.0,408,0.987745098039216,<=>
826,SYNPCC7942_RS01515,b3178,52.195,615,270,8,6,611,3,602,0.0,620.0,613,1.00326264274062,<=>
831,SYNPCC7942_RS01530,b3251,56.25,336,137,4,3,330,1,334,5.379999999999998e-123,355.0,345,0.9739130434782609,<=>
854,SYNPCC7942_RS01585,b0051,33.582,268,165,5,3,269,11,266,1.5899999999999999e-46,154.0,279,0.960573476702509,<=>
860,SYNPCC7942_RS01630,b0759,41.867,332,180,6,6,327,3,331,1.1499999999999998e-82,251.0,332,1.0,<=>
868,SYNPCC7942_RS01635,b2553,65.179,112,39,0,1,112,1,112,4.2199999999999996e-47,144.0,112,1.0,<=>
871,SYNPCC7942_RS01650,b0089,36.119,371,215,8,22,378,46,408,5.299999999999999e-53,179.0,394,0.941624365482234,<=>
878,SYNPCC7942_RS01685,b3738,27.014,211,133,6,54,245,63,271,1.1400000000000002e-13,65.9,251,0.840637450199203,<=>
879,SYNPCC7942_RS01700,b3736,29.518,166,96,5,17,171,1,156,5.83e-07,43.9,171,0.970760233918129,<=>
881,SYNPCC7942_RS01710,b3734,54.747,495,213,1,8,491,7,501,0.0,553.0,505,0.98019801980198,<=>
884,SYNPCC7942_RS01715,b3733,35.556,315,174,4,1,314,1,287,4.22e-62,196.0,316,0.996835443037975,<=>
895,SYNPCC7942_RS01770,b2699,62.08,327,123,1,7,332,2,328,4.1899999999999995e-148,419.0,356,0.9185393258426959,<=>
897,SYNPCC7942_RS01780,b3195,36.078,255,149,4,38,288,8,252,3.0699999999999995e-39,135.0,292,0.8732876712328771,<=>
991,SYNPCC7942_RS01805,b3167,32.203,118,77,2,6,121,7,123,1.34e-14,63.2,137,0.8613138686131391,<=>
994,SYNPCC7942_RS01870,b2410,26.182,275,167,10,45,300,72,329,1.86e-05,42.4,307,0.8957654723127042,<=>
998,SYNPCC7942_RS01885,b3939,31.555,431,247,4,1,431,1,383,1.5900000000000001e-60,199.0,434,0.993087557603687,<=>
1001,SYNPCC7942_RS01890,b4013,46.78,295,157,0,1,295,1,295,2.8499999999999996e-96,283.0,299,0.9866220735785949,<=>
1005,SYNPCC7942_RS01925,b3194,34.63,257,158,3,6,253,3,258,2.1499999999999998e-35,124.0,264,0.973484848484848,<=>
1015,SYNPCC7942_RS02020,b4006,47.727,528,253,8,3,513,8,529,6.449999999999998e-161,464.0,513,1.02923976608187,<=>
1016,SYNPCC7942_RS02040,b3360,57.216,194,76,2,1,194,1,187,2.9999999999999994e-79,232.0,200,0.97,<=>
1022,SYNPCC7942_RS02060,b2891,44.706,340,187,1,23,362,24,362,2.7299999999999996e-99,296.0,373,0.911528150134048,<=>
1027,SYNPCC7942_RS02095,b1260,34.959,246,155,2,1,243,1,244,5.770000000000001e-41,139.0,266,0.924812030075188,<=>
1029,SYNPCC7942_RS02140,b0775,55.986999999999995,309,135,1,3,311,2,309,9.12e-125,358.0,320,0.965625,<=>
1127,SYNPCC7942_RS02195,b0420,46.4,625,309,8,3,621,11,615,0.0,535.0,636,0.982704402515723,<=>
1135,SYNPCC7942_RS02250,b0677,36.012,336,201,8,26,360,24,346,8.250000000000001e-58,191.0,404,0.8316831683168321,<=>
1146,SYNPCC7942_RS02280,b3307,48.515,101,51,1,1,100,1,101,4.14e-25,87.8,100,1.01,<=>
1147,SYNPCC7942_RS02285,b1633,37.379,206,122,3,9,211,3,204,1.78e-40,135.0,228,0.9035087719298249,<=>
1151,SYNPCC7942_RS02295,b0893,47.663999999999994,428,211,3,1,420,1,423,3.869999999999999e-135,392.0,428,1.0,<=>
1154,SYNPCC7942_RS02305,b2473,27.0,200,137,5,12,203,14,212,4.1299999999999995e-07,45.8,209,0.956937799043062,<=>
1175,SYNPCC7942_RS02320,b1992,32.812,256,138,12,1,239,1,239,1.1200000000000001e-22,90.5,251,1.0199203187251,<=>
1176,SYNPCC7942_RS02325,b0406,47.658,363,184,3,13,371,1,361,8.68e-121,352.0,384,0.9453125,<=>
1177,SYNPCC7942_RS02335,b2154,59.353,278,109,3,1,276,1,276,9.729999999999999e-115,328.0,278,1.0,<=>
1179,SYNPCC7942_RS02340,b0356,70.461,369,109,0,1,369,1,369,0.0,528.0,369,1.0,<=>
1198,SYNPCC7942_RS02360,b2061,34.266,143,81,5,1,142,1,131,3.8600000000000004e-15,65.9,163,0.877300613496933,<=>
1200,SYNPCC7942_RS02365,b0471,38.542,96,59,0,16,111,7,102,4.589999999999999e-19,73.2,113,0.8495575221238941,<=>
1203,SYNPCC7942_RS02390,b3612,49.323,517,246,5,5,514,4,511,2.8699999999999993e-174,499.0,532,0.9718045112781949,<=>
1209,SYNPCC7942_RS02410,b0422,33.846,65,43,0,9,73,10,74,9.73e-08,42.0,74,0.878378378378378,<=>
1210,SYNPCC7942_RS02415,b1650,49.056999999999995,371,170,5,4,363,3,365,2.4299999999999995e-115,337.0,368,1.00815217391304,<=>
1215,SYNPCC7942_RS02440,b2569,57.93,599,251,1,6,604,1,598,0.0,705.0,604,0.991721854304636,<=>
1250,SYNPCC7942_RS02455,b0084,26.072,583,400,12,13,587,7,566,9.019999999999998e-48,173.0,589,0.98981324278438,<=>
1265,SYNPCC7942_RS02485,b0512,30.088,452,280,11,3,426,4,447,4.4e-56,189.0,442,1.02262443438914,<=>
1274,SYNPCC7942_RS02490,b1746,29.885,435,240,15,15,414,45,449,5.269999999999999e-34,130.0,459,0.947712418300653,<=>
1295,SYNPCC7942_RS02505,b0025,38.225,293,175,5,14,305,18,305,1.43e-56,182.0,315,0.93015873015873,<=>
1306,SYNPCC7942_RS02560,b1210,35.036,411,251,5,1,409,1,397,3.6699999999999995e-66,214.0,438,0.9383561643835621,<=>
1307,SYNPCC7942_RS02565,b3925,42.815,341,175,5,1,337,1,325,8.159999999999996e-83,252.0,345,0.988405797101449,<=>
1309,SYNPCC7942_RS02570,b0171,50.648999999999994,231,114,0,5,235,9,239,1.0899999999999998e-78,234.0,242,0.954545454545455,<=>
1311,SYNPCC7942_RS02575,b0172,54.545,176,80,0,5,180,8,183,5.879999999999999e-60,182.0,182,0.967032967032967,<=>
1318,SYNPCC7942_RS02600,b4262,21.666999999999998,360,250,10,29,377,6,344,3.6000000000000003e-06,45.4,394,0.9137055837563449,<=>
1319,SYNPCC7942_RS02605,b3201,53.39,236,106,2,6,240,7,239,7.379999999999999e-81,239.0,242,0.9752066115702479,<=>
1410,SYNPCC7942_RS02610,b3200,25.49,153,66,5,7,121,11,153,5.11e-05,38.1,140,1.09285714285714,<=>
1416,SYNPCC7942_RS02670,b3389,44.78,364,193,3,4,367,3,358,2.2999999999999994e-93,280.0,368,0.9891304347826079,<=>
1417,SYNPCC7942_RS02675,b3452,30.846999999999998,295,185,9,4,290,8,291,8.36e-30,111.0,293,1.0068259385665501,<=>
1423,SYNPCC7942_RS02695,b4166,43.75,304,161,5,5,302,10,309,7.549999999999998e-80,244.0,317,0.958990536277602,<=>
1426,SYNPCC7942_RS02715,b3729,43.625,651,315,13,1,641,1,609,1.2199999999999996e-160,471.0,641,1.01560062402496,<=>
1433,SYNPCC7942_RS02725,b1094,62.667,75,28,0,6,80,4,78,2.13e-25,87.0,80,0.9375,<=>
1434,SYNPCC7942_RS02730,b1095,52.068000000000005,411,196,1,6,415,3,413,6.1999999999999976e-139,400.0,417,0.985611510791367,<=>
1436,SYNPCC7942_RS02735,b2935,56.364,660,277,7,14,667,9,663,0.0,725.0,668,0.988023952095808,<=>
1439,SYNPCC7942_RS02760,b0628,50.714,280,135,3,1,278,34,312,1.03e-102,300.0,297,0.942760942760943,<=>
1442,SYNPCC7942_RS02770,b1251,30.208000000000002,96,57,1,4,89,3,98,2.06e-08,44.7,89,1.07865168539326,<=>
1447,SYNPCC7942_RS02795,b2832,25.714000000000002,245,142,7,27,251,13,237,4.21e-08,49.7,253,0.9683794466403159,<=>
1449,SYNPCC7942_RS02810,b3786,49.73,370,171,3,6,363,1,367,2.7299999999999994e-119,347.0,372,0.994623655913978,<=>
1461,SYNPCC7942_RS02820,b1203,58.126999999999995,363,149,3,2,363,3,363,1.6599999999999996e-146,416.0,363,1.0,<=>
1496,SYNPCC7942_RS02845,b3401,24.468000000000004,282,192,9,3,279,5,270,3.7900000000000003e-17,77.0,297,0.9494949494949498,<=>
1593,SYNPCC7942_RS02865,b0779,57.143,672,274,4,3,664,4,671,0.0,762.0,666,1.00900900900901,<=>
1600,SYNPCC7942_RS02870,b1117,43.056000000000004,216,121,2,11,225,10,224,1.9499999999999998e-48,156.0,237,0.9113924050632909,<=>
1697,SYNPCC7942_RS02890,b0337,26.160999999999998,409,274,11,34,427,15,410,2.3100000000000003e-21,92.8,438,0.9337899543379,<=>
1698,SYNPCC7942_RS02895,b2741,42.177,294,147,3,19,311,56,327,1.6899999999999996e-72,224.0,311,0.9453376205787779,<=>
1703,SYNPCC7942_RS02905,b0270,27.886999999999997,459,312,7,2,455,1,445,2.5300000000000002e-53,182.0,457,1.00437636761488,<=>
1710,SYNPCC7942_RS02910,b0187,31.579,133,80,4,10,141,4,126,1.16e-09,50.4,146,0.9109589041095891,<=>
1711,SYNPCC7942_RS02935,b3991,53.817,262,114,3,11,272,1,255,6.179999999999999e-86,254.0,276,0.94927536231884,<=>
1718,SYNPCC7942_RS02950,b0635,32.885999999999996,596,360,13,20,581,20,609,5.349999999999999e-87,280.0,605,0.9851239669421491,<=>
1720,SYNPCC7942_RS02960,b3353,27.517,298,198,10,36,325,44,331,6.72e-17,77.4,334,0.892215568862275,<=>
1722,SYNPCC7942_RS02970,b2914,44.888999999999996,225,112,5,16,239,6,219,1.07e-48,157.0,241,0.9336099585062242,<=>
1724,SYNPCC7942_RS02975,b0161,34.89,364,188,9,67,404,41,381,5.61e-56,188.0,406,0.8965517241379308,<=>
1728,SYNPCC7942_RS02980,b3032,32.549,255,154,8,5,245,9,259,1.71e-25,98.6,255,1.0,<=>
1730,SYNPCC7942_RS03010,b4258,43.375,966,450,16,8,900,1,942,0.0,788.0,909,1.06270627062706,<=>
1734,SYNPCC7942_RS03015,b1849,56.053000000000004,380,165,2,10,389,14,391,3.119999999999999e-139,399.0,391,0.971867007672634,<=>
1739,SYNPCC7942_RS03035,b3916,38.217,314,168,9,3,312,2,293,5.03e-56,183.0,360,0.8722222222222221,<=>
1748,SYNPCC7942_RS03060,b2262,67.5,280,84,3,2,279,11,285,3.3599999999999993e-137,385.0,279,1.00358422939068,<=>
1766,SYNPCC7942_RS03095,b3430,32.037,437,238,9,5,420,21,419,7.979999999999998e-69,221.0,430,1.01627906976744,<=>
1770,SYNPCC7942_RS03100,b3386,52.778,216,101,1,4,218,2,217,1.4899999999999998e-79,235.0,227,0.951541850220264,<=>
1773,SYNPCC7942_RS03105,b1520,28.421,285,185,6,12,288,9,282,3.73e-36,129.0,327,0.871559633027523,<=>
1788,SYNPCC7942_RS03140,b0720,38.641999999999996,383,223,7,3,373,39,421,2.3299999999999996e-89,273.0,386,0.992227979274611,<=>
1790,SYNPCC7942_RS03145,b2340,27.273000000000003,165,100,6,1,158,1,152,3.0399999999999997e-07,44.7,162,1.01851851851852,<=>
1797,SYNPCC7942_RS03175,b1752,24.084,191,117,7,19,205,69,235,3.42e-06,43.1,211,0.90521327014218,<=>
1865,SYNPCC7942_RS03210,b3771,74.878,617,154,1,1,617,1,616,0.0,948.0,619,0.9967689822294019,<=>
1869,SYNPCC7942_RS03225,b0121,32.986,288,184,5,3,284,2,286,9.769999999999999e-50,163.0,286,1.00699300699301,<=>
1870,SYNPCC7942_RS03240,b3986,57.812,128,47,2,1,128,1,121,1.03e-32,108.0,128,1.0,<=>
1871,SYNPCC7942_RS03245,b3985,29.285999999999998,140,98,1,1,140,1,139,5.32e-17,71.2,175,0.8,<=>
1872,SYNPCC7942_RS03250,b3984,45.74,223,120,1,4,225,3,225,6.619999999999999e-62,191.0,237,0.9409282700421941,<=>
1873,SYNPCC7942_RS03255,b3983,62.676,142,52,1,1,141,1,142,6.739999999999999e-61,181.0,141,1.0070921985815602,<=>
1874,SYNPCC7942_RS03260,b3982,40.86,186,97,3,20,203,6,180,2.4299999999999997e-43,140.0,205,0.9073170731707321,<=>
1880,SYNPCC7942_RS03275,b1651,62.308,130,49,0,1,130,1,130,1.52e-59,177.0,137,0.9489051094890509,<=>
1882,SYNPCC7942_RS03280,b2779,62.175,423,152,3,7,421,2,424,1.6399999999999996e-176,497.0,430,0.9837209302325579,<=>
2001,SYNPCC7942_RS03310,b0154,55.66,424,187,1,11,433,3,426,4.5499999999999985e-173,488.0,433,0.9792147806004621,<=>
2017,SYNPCC7942_RS03330,b0234,23.214000000000002,168,98,6,2,161,1,145,1.18e-05,40.0,161,1.0434782608695699,<=>
2030,SYNPCC7942_RS03430,b4245,32.821999999999996,326,188,11,6,328,7,304,1.76e-38,136.0,338,0.9644970414201179,<=>
2038,SYNPCC7942_RS03445,b2961,44.667,300,155,5,14,310,10,301,5.1699999999999996e-77,238.0,360,0.833333333333333,<=>
2043,SYNPCC7942_RS03450,b2436,54.908,326,107,5,20,337,6,299,6.939999999999999e-116,335.0,342,0.953216374269006,<=>
2045,SYNPCC7942_RS03490,b2747,36.444,225,133,5,4,224,11,229,1.3199999999999999e-31,113.0,232,0.969827586206896,<=>
2046,SYNPCC7942_RS03495,b3620,22.15,307,201,9,1,284,1,292,8.619999999999999e-08,50.1,319,0.9623824451410659,<=>
2053,SYNPCC7942_RS03505,b1093,50.403,248,115,4,4,248,1,243,1.1699999999999999e-77,232.0,249,0.9959839357429721,<=>
2071,SYNPCC7942_RS03510,b4143,59.245,530,214,1,2,531,3,530,0.0,610.0,555,0.954954954954955,<=>
2083,SYNPCC7942_RS03565,b0413,44.966,149,82,0,1,149,1,149,9.849999999999999e-43,136.0,168,0.8869047619047621,<=>
2086,SYNPCC7942_RS03595,b0443,26.561999999999998,128,89,3,19,142,5,131,2.19e-06,41.6,153,0.836601307189543,<=>
2108,SYNPCC7942_RS03645,b0033,58.53,1102,420,9,1,1096,1,1071,0.0,1280.0,1097,1.00455788514129,<=>
2111,SYNPCC7942_RS03655,b2515,37.249,349,183,8,18,363,7,322,9.989999999999999e-71,224.0,407,0.857493857493857,<=>
2115,SYNPCC7942_RS03670,b3189,51.318999999999996,417,197,4,3,418,8,419,1.2499999999999997e-139,402.0,418,0.997607655502392,<=>
2116,SYNPCC7942_RS03695,b2065,30.366,191,109,9,1,169,1,189,4.15e-08,47.8,174,1.0977011494252902,<=>
2132,SYNPCC7942_RS03995,b0480,23.658,503,286,18,24,458,30,502,5.68e-20,89.7,494,1.01821862348178,<=>
2142,SYNPCC7942_RS04025,b0421,43.333,300,160,6,9,300,1,298,3.5299999999999996e-56,181.0,301,0.9966777408637869,<=>
2144,SYNPCC7942_RS04030,b0529,51.748000000000005,286,137,1,1,286,1,285,7.969999999999998e-98,286.0,289,0.9896193771626299,<=>
2145,SYNPCC7942_RS04050,b1702,54.847,815,333,7,19,830,9,791,0.0,877.0,838,0.972553699284009,<=>
2150,SYNPCC7942_RS04055,b0449,33.836,597,364,9,11,598,8,582,1.4599999999999998e-86,278.0,598,0.9983277591973241,<=>
2250,SYNPCC7942_RS04110,b1304,30.875999999999998,217,150,0,1,217,1,217,1.4199999999999998e-31,113.0,257,0.844357976653697,<=>
2252,SYNPCC7942_RS04145,b1656,53.769,199,85,3,1,198,1,193,1.8799999999999998e-75,222.0,201,0.9900497512437808,<=>
2254,SYNPCC7942_RS04160,b0052,36.95,341,188,6,10,342,6,327,1.2999999999999998e-63,202.0,353,0.9660056657223791,<=>
2255,SYNPCC7942_RS04170,b2946,27.386,241,153,7,7,234,5,236,4.79e-15,69.3,243,0.991769547325103,<=>
2260,SYNPCC7942_RS04195,b4065,28.151,476,282,18,16,445,1,462,2.51e-29,118.0,527,0.9032258064516129,<=>
2393,SYNPCC7942_RS04245,b3544,26.451999999999998,465,282,16,63,492,60,499,1.3299999999999999e-30,122.0,533,0.8724202626641651,<=>
2401,SYNPCC7942_RS04250,b1486,38.73,315,192,1,25,339,21,334,4.3800000000000004e-54,177.0,341,0.9237536656891501,<=>
2411,SYNPCC7942_RS04275,b4352,31.054000000000002,351,195,11,1,342,1,313,1.1699999999999999e-39,139.0,348,1.00862068965517,<=>
2414,SYNPCC7942_RS04290,b0930,58.03,467,190,5,1,462,1,466,0.0,571.0,462,1.01082251082251,<=>
2421,SYNPCC7942_RS04320,b1860,59.062,320,127,1,44,359,15,334,1.4199999999999996e-135,387.0,375,0.8533333333333329,<=>
2425,SYNPCC7942_RS04355,b3500,41.648,449,258,4,1,445,1,449,7.359999999999999e-109,326.0,446,1.0067264573991,<=>
2437,SYNPCC7942_RS04370,b1780,30.233,258,165,6,20,268,40,291,3.56e-30,112.0,272,0.948529411764706,<=>
2441,SYNPCC7942_RS04380,b4058,54.806000000000004,978,396,10,26,996,2,940,0.0,1033.0,1003,0.975074775672981,<=>
2476,SYNPCC7942_RS04395,b2499,55.988,334,144,2,1,334,7,337,1.0199999999999998e-138,394.0,341,0.979472140762463,<=>
2577,SYNPCC7942_RS04460,b0426,36.25,160,100,1,6,163,3,162,2.65e-30,105.0,163,0.98159509202454,<=>
2581,SYNPCC7942_RS04515,b2697,46.412,864,431,11,10,855,7,856,0.0,741.0,876,0.9863013698630141,<=>
2584,SYNPCC7942_RS04530,b0183,49.457,184,86,3,19,201,10,187,5.3100000000000004e-45,145.0,215,0.8558139534883721,<=>
2587,SYNPCC7942_RS04550,b3321,59.803999999999995,102,41,0,4,105,1,102,1.0200000000000001e-42,132.0,105,0.9714285714285709,<=>
2589,SYNPCC7942_RS04555,b3339,72.059,408,99,2,1,408,1,393,0.0,573.0,409,0.997555012224939,<=>
2597,SYNPCC7942_RS04560,b3340,58.68899999999999,702,272,7,1,687,1,699,0.0,838.0,694,1.01152737752161,<=>
2607,SYNPCC7942_RS04565,b3341,55.128,156,70,0,1,156,1,156,8.019999999999999e-58,175.0,156,1.0,<=>
2608,SYNPCC7942_RS04570,b3342,74.194,124,32,0,1,124,1,124,2.9299999999999994e-67,196.0,124,1.0,<=>
2610,SYNPCC7942_RS04585,b3212,45.599,1511,752,20,23,1517,8,1464,0.0,1251.0,1536,0.983723958333333,<=>
2611,SYNPCC7942_RS04605,b3390,36.905,168,102,4,11,175,6,172,8.27e-28,100.0,190,0.8842105263157891,<=>
2615,SYNPCC7942_RS04615,b1175,46.641999999999996,268,133,4,1,259,1,267,2.2499999999999997e-75,228.0,268,1.0,<=>
