,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
557,SYNPCC7942_RS00940,STM3551,27.156,545,332,15,2,500,46,571,1.2699999999999999e-43,159.0,508,1.0728346456692914,<=>
575,SYNPCC7942_RS00960,STM2510,50.095,527,249,3,16,534,5,525,0.0,543.0,534,0.9868913857677902,<=>
579,SYNPCC7942_RS00965,STM2032,28.105,306,202,7,58,353,70,367,3.03e-23,96.7,374,0.8181818181818182,<=>
580,SYNPCC7942_RS00970,STM0431,28.381999999999998,377,227,11,6,359,7,363,5.489999999999999e-25,101.0,382,0.9869109947643979,<=>
582,SYNPCC7942_RS00985,STM3999,40.204,980,490,21,19,963,9,927,0.0,618.0,964,1.016597510373444,<=>
596,SYNPCC7942_RS01030,STM0416,37.802,373,196,7,4,353,2,361,1.2099999999999997e-63,204.0,368,1.013586956521739,<=>
603,SYNPCC7942_RS01060,STM1189,35.751,193,122,2,13,204,2,193,1.72e-24,92.8,208,0.9278846153846154,<=>
605,SYNPCC7942_RS01070,STM2019,42.8,500,271,7,3,491,4,499,1.4299999999999998e-127,378.0,491,1.0183299389002036,<=>
606,SYNPCC7942_RS01075,STM2384,50.7,357,167,3,2,358,3,350,8.969999999999999e-112,327.0,362,0.9861878453038674,<=>
607,SYNPCC7942_RS01095,STM4245,30.65,323,205,7,15,330,11,321,3.4299999999999997e-28,108.0,338,0.9556213017751479,<=>
616,SYNPCC7942_RS01125,STM2403,31.138,334,198,6,5,335,6,310,4.01e-45,154.0,345,0.9681159420289855,<=>
621,SYNPCC7942_RS01155,STM1783,41.799,189,103,3,8,195,13,195,3.2200000000000003e-37,125.0,208,0.9086538461538461,<=>
623,SYNPCC7942_RS01180,STM0978,28.829,444,282,13,15,446,2,423,3.3299999999999995e-33,127.0,448,0.9910714285714286,<=>
629,SYNPCC7942_RS01225,STM2957,31.756999999999998,444,266,12,15,452,17,429,1.04e-57,193.0,455,0.9758241758241758,<=>
633,SYNPCC7942_RS01235,STM3314,40.615,325,175,5,7,322,1,316,5.1299999999999995e-51,170.0,369,0.8807588075880759,<=>
634,SYNPCC7942_RS01245,STM3534,49.13399999999999,808,405,3,30,836,11,813,0.0,784.0,844,0.957345971563981,<=>
636,SYNPCC7942_RS01250,STM1290,56.456,333,139,2,4,336,3,329,3.0499999999999988e-136,388.0,353,0.943342776203966,<=>
668,SYNPCC7942_RS01270,STM0662,58.506,241,99,1,21,261,1,240,1.03e-95,278.0,261,0.9233716475095786,<=>
761,SYNPCC7942_RS01295,STM2272,43.665,884,431,7,7,854,8,860,0.0,709.0,856,1.0327102803738317,<=>
768,SYNPCC7942_RS01335,STM3013,30.024,423,238,14,58,453,24,415,1.66e-33,128.0,464,0.9116379310344828,<=>
771,SYNPCC7942_RS01345,STM0221,48.276,232,120,0,17,248,12,243,4.199999999999999e-76,228.0,251,0.9243027888446215,<=>
782,SYNPCC7942_RS01390,STM0140,39.326,178,106,2,10,187,1,176,1.13e-28,103.0,209,0.8516746411483254,<=>
784,SYNPCC7942_RS01410,STM2427,46.508,673,344,6,13,675,4,670,0.0,583.0,679,0.9911634756995582,<=>
790,SYNPCC7942_RS01425,STM2293,29.34,409,250,11,9,415,5,376,5.61e-32,122.0,421,0.9714964370546318,<=>
795,SYNPCC7942_RS01435,STM2555,60.244,410,160,2,9,416,8,416,3.389999999999999e-174,491.0,427,0.9601873536299765,<=>
796,SYNPCC7942_RS01440,STM3384,38.291,316,187,5,19,327,1,315,4.489999999999999e-63,200.0,334,0.9461077844311377,<=>
808,SYNPCC7942_RS01465,STM3862,39.254,456,267,7,2,452,6,456,1.8299999999999997e-103,313.0,452,1.008849557522124,<=>
813,SYNPCC7942_RS01475,STM1058,42.025,326,167,5,33,351,22,332,2.8699999999999997e-79,244.0,378,0.8624338624338624,<=>
815,SYNPCC7942_RS01490,STM3730,37.376,404,236,8,6,403,3,395,2.0799999999999997e-62,203.0,408,0.9901960784313726,<=>
816,SYNPCC7942_RS01515,STM3296,52.358000000000004,615,269,8,6,611,3,602,0.0,621.0,613,1.00326264274062,<=>
821,SYNPCC7942_RS01530,STM3374,56.25,336,137,4,3,330,1,334,5.639999999999999e-123,355.0,345,0.9739130434782609,<=>
842,SYNPCC7942_RS01585,STM0090,33.333,270,163,5,3,269,11,266,2.04e-45,151.0,279,0.967741935483871,<=>
852,SYNPCC7942_RS01630,STM0776,42.771,332,177,6,6,327,3,331,6.679999999999999e-84,254.0,332,1.0,<=>
861,SYNPCC7942_RS01635,STM2561,65.179,112,39,0,1,112,1,112,4.419999999999999e-47,144.0,112,1.0,<=>
864,SYNPCC7942_RS01650,STM0127,34.232,371,222,8,22,378,46,408,1.1299999999999998e-50,172.0,394,0.9416243654822335,<=>
871,SYNPCC7942_RS01685,STM3871,27.064,218,136,6,48,245,57,271,4.37e-14,67.0,251,0.8685258964143426,<=>
872,SYNPCC7942_RS01700,STM3869,28.916,166,97,5,17,171,1,156,4.7600000000000003e-07,44.3,171,0.9707602339181286,<=>
873,SYNPCC7942_RS01705,STM3868,23.494,166,124,3,10,175,10,172,6.4e-09,50.1,180,0.9222222222222223,<=>
874,SYNPCC7942_RS01710,STM3867,55.354,495,210,2,8,491,7,501,0.0,554.0,505,0.9801980198019802,<=>
879,SYNPCC7942_RS01715,STM3866,36.19,315,172,4,1,314,1,287,2.0599999999999995e-62,197.0,316,0.9968354430379747,<=>
890,SYNPCC7942_RS01770,STM2829,63.303000000000004,327,119,1,7,332,2,328,7.549999999999998e-150,424.0,356,0.9185393258426966,<=>
975,SYNPCC7942_RS01795,STM4195,38.585,311,185,3,5,313,5,311,3.5e-59,189.0,320,0.971875,<=>
978,SYNPCC7942_RS01805,STM3285,33.051,118,76,2,6,121,7,123,3.4799999999999997e-15,64.7,137,0.8613138686131386,<=>
985,SYNPCC7942_RS01885,STM4100,31.555,431,247,4,1,431,1,383,6.509999999999999e-62,202.0,434,0.9930875576036866,<=>
988,SYNPCC7942_RS01890,STM4182,46.441,295,158,0,1,295,1,295,1.9599999999999995e-94,279.0,299,0.9866220735785953,<=>
991,SYNPCC7942_RS01925,STM3312,36.402,239,142,3,24,253,21,258,3.0699999999999994e-36,127.0,264,0.9053030303030303,<=>
1002,SYNPCC7942_RS02020,STM4176,46.591,528,259,8,3,513,8,529,3.609999999999999e-159,460.0,513,1.0292397660818713,<=>
1003,SYNPCC7942_RS02040,STM3469,54.123999999999995,194,82,2,1,194,1,187,2.4999999999999996e-74,219.0,200,0.97,<=>
1008,SYNPCC7942_RS02050,STM0668,37.241,145,77,6,1,143,1,133,6.99e-18,73.6,174,0.8333333333333334,<=>
1013,SYNPCC7942_RS02095,STM1727,34.733000000000004,262,165,3,1,259,1,259,2.52e-42,142.0,266,0.9849624060150376,<=>
1022,SYNPCC7942_RS02140,STM0794,55.195,308,136,2,5,311,3,309,5.849999999999999e-123,353.0,320,0.9625,<=>
1111,SYNPCC7942_RS02195,STM0422,47.078,616,300,8,3,612,11,606,0.0,536.0,636,0.9685534591194969,<=>
1122,SYNPCC7942_RS02250,STM0683,37.202,336,197,8,26,360,24,346,1.2399999999999996e-58,193.0,404,0.8316831683168316,<=>
1131,SYNPCC7942_RS02280,STM3427,47.525,101,52,1,1,100,1,101,4.3e-24,85.1,100,1.01,<=>
1132,SYNPCC7942_RS02285,STM1453,35.922,206,125,3,9,211,3,204,1.1599999999999998e-38,130.0,228,0.9035087719298246,<=>
1136,SYNPCC7942_RS02295,STM0963,48.131,428,209,3,1,420,1,423,9.629999999999997e-137,396.0,428,1.0,<=>
1158,SYNPCC7942_RS02320,STM2017,33.878,245,134,10,11,239,7,239,2.83e-22,89.4,251,0.9760956175298805,<=>
1159,SYNPCC7942_RS02325,STM0405,46.648999999999994,373,196,2,13,384,1,371,2.2999999999999995e-122,355.0,384,0.9713541666666666,<=>
1160,SYNPCC7942_RS02335,STM2194,60.791000000000004,278,105,2,1,276,1,276,6.229999999999999e-123,349.0,278,1.0,<=>
1161,SYNPCC7942_RS02340,STM1627,77.236,369,84,0,1,369,1,369,0.0,575.0,369,1.0,<=>
1176,SYNPCC7942_RS02360,STM2117,33.333,144,81,6,1,142,1,131,5.44e-13,60.1,163,0.8834355828220859,<=>
1177,SYNPCC7942_RS02365,STM0485,38.542,96,59,0,16,111,7,102,4.82e-19,73.2,113,0.8495575221238938,<=>
1179,SYNPCC7942_RS02390,STM3704,49.038000000000004,520,249,5,2,514,1,511,4.969999999999998e-176,503.0,532,0.9774436090225563,<=>
1180,SYNPCC7942_RS02405,STM3555,32.245,245,153,6,34,266,30,273,4.899999999999999e-31,114.0,276,0.8876811594202898,<=>
1185,SYNPCC7942_RS02415,STM1436,49.865,371,167,5,4,363,3,365,5.329999999999999e-118,343.0,368,1.0081521739130435,<=>
1191,SYNPCC7942_RS02440,STM2583,57.763000000000005,599,252,1,6,604,1,598,0.0,704.0,604,0.9917218543046358,<=>
1225,SYNPCC7942_RS02455,STM1836,27.574,573,375,13,28,587,14,559,1.07e-52,186.0,589,0.9728353140916808,<=>
1242,SYNPCC7942_RS02485,STM0523,30.531,452,278,11,3,426,4,447,7.71e-58,194.0,442,1.0226244343891402,<=>
1263,SYNPCC7942_RS02505,STM0045,37.134,307,185,6,1,305,4,304,2.9699999999999996e-54,176.0,315,0.9746031746031746,<=>
1272,SYNPCC7942_RS02550,STM1502,22.892,166,110,5,12,171,6,159,0.000346,37.0,188,0.8829787234042553,<=>
1273,SYNPCC7942_RS02560,STM1777,35.036,411,251,5,1,409,1,397,8.019999999999998e-66,214.0,438,0.9383561643835616,<=>
1274,SYNPCC7942_RS02565,STM4085,42.059,340,179,4,1,337,1,325,1.16e-81,249.0,345,0.9855072463768116,<=>
1275,SYNPCC7942_RS02570,STM0218,50.648999999999994,231,114,0,5,235,9,239,1.0599999999999998e-78,234.0,242,0.9545454545454546,<=>
1277,SYNPCC7942_RS02575,STM0219,51.705,176,85,0,5,180,8,183,3.6899999999999993e-57,175.0,182,0.967032967032967,<=>
1283,SYNPCC7942_RS02600,STM4480,21.666999999999998,360,250,10,29,377,6,344,1.3000000000000001e-05,43.9,394,0.9137055837563451,<=>
1284,SYNPCC7942_RS02605,STM3319,53.39,236,106,2,6,240,7,239,5.2999999999999985e-84,248.0,242,0.9752066115702479,<=>
1378,SYNPCC7942_RS02670,STM3486,44.231,364,195,3,4,367,3,358,3.2299999999999984e-97,290.0,368,0.9891304347826086,<=>
1379,SYNPCC7942_RS02675,STM3556,31.973000000000003,294,183,9,4,290,8,291,8.85e-31,114.0,293,1.0034129692832765,<=>
1386,SYNPCC7942_RS02715,STM3861,43.846000000000004,650,315,12,1,641,1,609,1.5299999999999995e-161,474.0,641,1.0140405616224648,<=>
1396,SYNPCC7942_RS02725,STM1196,62.667,75,28,0,6,80,4,78,2.2399999999999996e-25,87.0,80,0.9375,<=>
1398,SYNPCC7942_RS02730,STM1197,52.31100000000001,411,195,1,6,415,3,413,1.4699999999999994e-146,420.0,417,0.9856115107913669,<=>
1400,SYNPCC7942_RS02735,STM3076,55.606,660,282,7,14,667,9,663,0.0,713.0,668,0.9880239520958084,<=>
1404,SYNPCC7942_RS02760,STM0633,50.357,280,136,3,1,278,34,312,2.8199999999999994e-102,299.0,297,0.9427609427609428,<=>
1407,SYNPCC7942_RS02770,STM1738,30.208000000000002,96,57,2,4,89,3,98,1.5e-08,45.1,89,1.0786516853932584,<=>
1413,SYNPCC7942_RS02795,STM3006,28.215999999999998,241,141,7,27,251,13,237,1.8299999999999999e-09,53.5,253,0.9525691699604744,<=>
1414,SYNPCC7942_RS02810,STM3920,50.269,372,176,3,6,368,1,372,2.8699999999999992e-126,365.0,372,1.0,<=>
1421,SYNPCC7942_RS02820,STM1784,57.576,363,151,3,2,363,3,363,6.119999999999998e-146,414.0,363,1.0,<=>
1456,SYNPCC7942_RS02845,STM3498,23.208000000000002,293,208,5,3,292,7,285,4.9e-17,76.6,297,0.9865319865319865,<=>
1544,SYNPCC7942_RS02865,STM0798,57.44,672,272,4,3,664,4,671,0.0,763.0,666,1.009009009009009,<=>
1550,SYNPCC7942_RS02870,STM1218,43.519,216,120,2,11,225,10,224,1.9e-49,159.0,237,0.9113924050632911,<=>
1636,SYNPCC7942_RS02880,STM4010,26.761,213,139,8,14,215,4,210,7.33e-07,45.8,251,0.848605577689243,<=>
1638,SYNPCC7942_RS02890,STM3334,24.265,408,281,10,41,432,19,414,1.35e-22,96.3,438,0.9315068493150684,<=>
1639,SYNPCC7942_RS02895,STM2924,42.177,294,147,3,19,311,56,327,1.6899999999999996e-72,224.0,311,0.9453376205787781,<=>
1644,SYNPCC7942_RS02905,STM3750,28.233,464,303,11,5,456,6,451,2.75e-44,158.0,457,1.0153172866520788,<=>
1652,SYNPCC7942_RS02910,STM0235,32.353,136,75,5,10,141,4,126,4.92e-09,48.9,146,0.9315068493150684,<=>
1653,SYNPCC7942_RS02935,STM4160,53.668,259,113,3,11,269,1,252,1.3399999999999996e-83,248.0,276,0.9384057971014492,<=>
1660,SYNPCC7942_RS02950,STM1910,34.615,598,346,14,33,592,28,618,8.249999999999998e-94,298.0,605,0.9884297520661157,<=>
1664,SYNPCC7942_RS02960,STM3462,28.873,284,177,11,53,325,78,347,1.3e-18,82.4,334,0.8502994011976048,<=>
1666,SYNPCC7942_RS02970,STM3063,45.133,226,112,5,15,239,5,219,3.29e-48,155.0,241,0.9377593360995851,<=>
1671,SYNPCC7942_RS02980,STM3183,31.765,255,156,8,5,245,9,259,4.88e-24,94.7,255,1.0,<=>
1673,SYNPCC7942_RS03010,STM4475,43.626999999999995,965,449,16,8,900,1,942,0.0,796.0,909,1.0616061606160616,<=>
1677,SYNPCC7942_RS03015,STM1883,56.053000000000004,380,165,2,10,389,14,391,2.5899999999999994e-143,410.0,391,0.9718670076726342,<=>
1682,SYNPCC7942_RS03035,STM4062,38.217,314,168,9,3,312,2,293,8.540000000000001e-55,179.0,360,0.8722222222222222,<=>
1690,SYNPCC7942_RS03060,STM2307,66.429,280,87,3,2,279,11,285,5.179999999999998e-135,380.0,279,1.003584229390681,<=>
1707,SYNPCC7942_RS03095,STM3536,33.41,437,232,9,5,420,21,419,2.2099999999999995e-72,231.0,430,1.0162790697674418,<=>
1711,SYNPCC7942_RS03100,STM3483,52.315,216,102,1,4,218,2,217,1.5499999999999998e-78,233.0,227,0.9515418502202643,<=>
1714,SYNPCC7942_RS03105,STM1527,28.421,285,185,7,12,288,20,293,8.26e-35,126.0,327,0.8715596330275229,<=>
1728,SYNPCC7942_RS03140,STM0730,38.303000000000004,389,228,6,3,379,39,427,8.5e-90,274.0,386,1.0077720207253886,<=>
1736,SYNPCC7942_RS03175,STM2170,32.418,182,103,8,32,208,32,198,3.21e-10,54.7,211,0.8625592417061612,<=>
1797,SYNPCC7942_RS03210,STM3904,74.878,617,154,1,1,617,1,616,0.0,951.0,619,0.9967689822294022,<=>
1800,SYNPCC7942_RS03225,STM0166,34.256,289,179,6,3,284,2,286,3.08e-51,167.0,286,1.0104895104895104,<=>
1801,SYNPCC7942_RS03240,STM4152,58.593999999999994,128,46,2,1,128,1,121,1.4199999999999998e-31,105.0,128,1.0,<=>
1802,SYNPCC7942_RS03245,STM4151,28.570999999999998,140,99,1,1,140,1,139,2.49e-16,69.7,175,0.8,<=>
1803,SYNPCC7942_RS03250,STM4150,46.188,223,119,1,4,225,3,225,1.8599999999999997e-63,195.0,237,0.9409282700421941,<=>
1804,SYNPCC7942_RS03255,STM4149,62.676,142,52,1,1,141,1,142,7.070000000000001e-61,181.0,141,1.0070921985815602,<=>
1805,SYNPCC7942_RS03260,STM4148,40.86,186,97,3,20,203,6,180,5.15e-43,140.0,205,0.9073170731707317,<=>
1812,SYNPCC7942_RS03275,STM1435,61.538000000000004,130,50,0,1,130,1,130,7.979999999999999e-60,178.0,137,0.948905109489051,<=>
1813,SYNPCC7942_RS03280,STM2952,61.702,423,154,3,7,421,2,424,5.129999999999998e-176,496.0,430,0.9837209302325581,<=>
1898,SYNPCC7942_RS03300,STM0355,43.75,64,36,0,1,64,1,64,4.3700000000000004e-15,59.7,64,1.0,<=>
1926,SYNPCC7942_RS03310,STM0202,55.896,424,186,1,11,433,3,426,6.689999999999997e-174,491.0,433,0.9792147806004619,<=>
1941,SYNPCC7942_RS03330,STM2449,29.166999999999998,144,76,6,2,138,35,159,3.4e-06,42.0,161,0.8944099378881988,<=>
1957,SYNPCC7942_RS03430,STM4460,33.129,326,187,11,6,328,7,304,2.0699999999999997e-39,138.0,338,0.9644970414201184,<=>
1964,SYNPCC7942_RS03445,STM3110,43.56399999999999,303,154,5,14,310,10,301,1.6499999999999996e-76,236.0,360,0.8416666666666667,<=>
1969,SYNPCC7942_RS03450,STM2451,54.63,324,107,5,22,337,8,299,4.859999999999999e-115,332.0,342,0.9473684210526315,<=>
1971,SYNPCC7942_RS03490,STM2930,35.556,225,135,5,4,224,11,229,9.549999999999999e-31,110.0,232,0.9698275862068966,<=>
1972,SYNPCC7942_RS03495,STM3723,22.916999999999998,336,197,10,12,315,5,310,6.69e-10,56.2,319,1.0532915360501567,<=>
1978,SYNPCC7942_RS03505,STM1195,50.0,248,116,4,4,248,1,243,2.3199999999999993e-77,231.0,249,0.9959839357429718,<=>
1991,SYNPCC7942_RS03510,STM4330,59.091,528,214,1,2,529,3,528,0.0,608.0,555,0.9513513513513514,<=>
2002,SYNPCC7942_RS03565,STM0415,47.651,149,78,0,1,149,1,149,1.32e-44,141.0,168,0.8869047619047619,<=>
2005,SYNPCC7942_RS03595,STM0454,28.125,128,87,3,19,142,5,131,4.7e-07,43.5,153,0.8366013071895425,<=>
2011,SYNPCC7942_RS03620,STM2030,34.211,190,119,2,17,204,1,186,9.19e-29,103.0,204,0.9313725490196079,<=>
2025,SYNPCC7942_RS03645,STM0067,58.802,1102,417,9,1,1096,1,1071,0.0,1287.0,1097,1.0045578851412944,<=>
2029,SYNPCC7942_RS03655,STM2523,35.052,388,215,9,18,402,7,360,1.3399999999999998e-70,224.0,407,0.9533169533169533,<=>
2033,SYNPCC7942_RS03670,STM3307,50.839,417,199,4,3,418,8,419,1.6799999999999996e-137,397.0,418,0.9976076555023924,<=>
2035,SYNPCC7942_RS03695,STM2121,29.843000000000004,191,110,9,1,169,1,189,8.039999999999999e-08,47.0,174,1.0977011494252873,<=>
2044,SYNPCC7942_RS03780,STM2608,27.980999999999998,629,388,20,20,611,25,625,1.6699999999999998e-57,202.0,626,1.0047923322683705,<=>
2048,SYNPCC7942_RS03790,STM1032,27.163,416,266,15,88,477,5,409,1.84e-26,108.0,487,0.8542094455852156,<=>
2052,SYNPCC7942_RS03800,STM1034,34.579,107,66,3,2,106,3,107,2.1000000000000002e-10,50.8,109,0.981651376146789,<=>
2058,SYNPCC7942_RS03835,STM2708,36.246,309,158,5,1,278,1,301,6.33e-46,153.0,279,1.10752688172043,<=>
2065,SYNPCC7942_RS03870,STM4213,32.114000000000004,492,288,10,1,467,1,471,1.9699999999999996e-57,194.0,474,1.0379746835443038,<=>
2068,SYNPCC7942_RS03875,STM2700,40.936,171,94,4,2,167,3,171,5.2599999999999996e-36,120.0,167,1.0239520958083832,<=>
2072,SYNPCC7942_RS03895,STM2717,44.262,61,34,0,7,67,6,66,6.480000000000001e-20,72.4,70,0.8714285714285714,<=>
2081,SYNPCC7942_RS03995,STM0033,24.544,493,297,19,6,455,14,474,5.0499999999999995e-25,105.0,494,0.9979757085020243,<=>
2087,SYNPCC7942_RS04015,STM2308,29.588,267,162,11,10,273,3,246,3.54e-10,56.2,295,0.9050847457627119,<=>
2092,SYNPCC7942_RS04025,STM0423,44.147,299,157,6,9,299,1,297,1.1e-56,182.0,301,0.9933554817275747,<=>
2094,SYNPCC7942_RS04030,STM0542,51.049,286,139,1,1,286,1,285,1.4199999999999996e-96,283.0,289,0.9896193771626297,<=>
2095,SYNPCC7942_RS04050,STM1349,54.968999999999994,815,332,7,19,830,9,791,0.0,884.0,838,0.9725536992840096,<=>
2099,SYNPCC7942_RS04055,STM0461,33.501999999999995,594,370,7,11,598,8,582,1.37e-84,273.0,598,0.9933110367892977,<=>
2191,SYNPCC7942_RS04110,STM1690,32.126999999999995,221,142,2,1,217,1,217,6.809999999999999e-32,114.0,257,0.8599221789883269,<=>
2193,SYNPCC7942_RS04145,STM1431,54.773999999999994,199,83,3,1,198,1,193,1.0799999999999999e-76,226.0,201,0.9900497512437811,<=>
2195,SYNPCC7942_RS04160,STM0163,37.677,353,166,10,11,340,6,327,2.61e-63,202.0,353,1.0,<=>
2197,SYNPCC7942_RS04170,STM3094,27.730999999999998,238,156,7,7,234,21,252,1.28e-15,71.2,243,0.9794238683127572,<=>
2204,SYNPCC7942_RS04195,STM4269,28.32,512,312,18,16,486,1,498,2.02e-30,121.0,527,0.9715370018975332,<=>
2315,SYNPCC7942_RS04245,STM0849,28.195,493,322,15,15,496,9,480,4.88e-44,160.0,533,0.924953095684803,<=>
2335,SYNPCC7942_RS04275,STM4530,30.484,351,197,11,1,342,1,313,9.35e-37,132.0,348,1.0086206896551724,<=>
2338,SYNPCC7942_RS04290,STM1000,58.887,467,186,5,1,462,1,466,0.0,578.0,462,1.0108225108225108,<=>
2344,SYNPCC7942_RS04320,STM1894,59.93600000000001,312,125,0,48,359,23,334,7.069999999999999e-136,388.0,375,0.832,<=>
2348,SYNPCC7942_RS04355,STM3597,41.871,449,257,4,1,445,1,449,1.0299999999999998e-107,323.0,446,1.006726457399103,<=>
2358,SYNPCC7942_RS04370,STM1289,31.535,241,153,5,20,254,40,274,2.7099999999999998e-30,112.0,272,0.8860294117647058,<=>
2361,SYNPCC7942_RS04380,STM4254,54.56399999999999,975,403,8,26,996,2,940,0.0,1029.0,1003,0.9720837487537388,<=>
2393,SYNPCC7942_RS04395,STM2499,55.09,334,147,2,1,334,7,337,9.329999999999997e-136,387.0,341,0.9794721407624634,<=>
2495,SYNPCC7942_RS04460,STM0435,35.625,160,101,1,6,163,9,168,6.430000000000001e-29,102.0,163,0.9815950920245399,<=>
