,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
297,SYNPCC7942_RS03010,MPN_RS02740,35.832,787,437,17,8,785,7,734,4.399999999999999e-160,485.0,909,0.8657865786578658,<=>
302,SYNPCC7942_RS03035,MPN_RS01665,27.848000000000003,316,206,10,4,317,7,302,5.36e-29,109.0,360,0.8777777777777778,<=>
304,SYNPCC7942_RS03100,MPN_RS01390,33.155,187,108,8,23,202,22,198,1.9900000000000002e-20,80.9,227,0.8237885462555066,<=>
305,SYNPCC7942_RS03160,MPN_RS00705,23.009,339,245,8,3,338,1,326,6.26e-20,84.3,353,0.9603399433427762,<=>
325,SYNPCC7942_RS03240,MPN_RS03105,42.276,123,64,2,6,128,7,122,1.06e-20,76.3,128,0.9609375,<=>
327,SYNPCC7942_RS03250,MPN_RS01235,37.054,224,138,2,4,226,3,224,1.93e-48,154.0,237,0.9451476793248945,<=>
328,SYNPCC7942_RS03255,MPN_RS01230,47.887,142,68,3,1,141,1,137,7.05e-40,126.0,141,1.0070921985815602,<=>
331,SYNPCC7942_RS03280,MPN_RS03450,57.143,434,166,3,8,421,11,444,3.389999999999999e-159,452.0,430,1.0093023255813953,<=>
364,SYNPCC7942_RS04030,MPN_RS00090,33.198,247,152,2,36,279,26,262,2.2399999999999996e-37,129.0,289,0.8546712802768166,<=>
391,SYNPCC7942_RS04205,MPN_RS00235,26.781,351,216,14,2,339,3,325,7.56e-18,79.7,420,0.8357142857142857,<=>
414,SYNPCC7942_RS04250,MPN_RS01210,25.705,319,214,6,22,340,1,296,5.45e-24,96.3,341,0.9354838709677419,<=>
415,SYNPCC7942_RS04290,MPN_RS01395,41.416000000000004,466,244,9,1,455,1,448,7.589999999999998e-126,369.0,462,1.0086580086580086,<=>
420,SYNPCC7942_RS04320,MPN_RS03090,33.882,304,194,3,50,353,8,304,1.8199999999999998e-62,197.0,375,0.8106666666666666,<=>
424,SYNPCC7942_RS04380,MPN_RS03520,50.102,984,446,9,20,996,2,947,0.0,952.0,1003,0.9810568295114656,<=>
438,SYNPCC7942_RS04515,MPN_RS02380,32.431999999999995,814,505,19,7,793,4,799,2.48e-121,384.0,876,0.9292237442922374,<=>
440,SYNPCC7942_RS04550,MPN_RS00930,38.043,92,57,0,8,99,11,102,4.2e-24,83.6,105,0.8761904761904762,<=>
441,SYNPCC7942_RS04555,MPN_RS03755,66.748,409,121,2,1,409,1,394,0.0,559.0,409,1.0,<=>
445,SYNPCC7942_RS04560,MPN_RS01270,58.815,692,280,3,1,691,1,688,0.0,839.0,694,0.9971181556195965,<=>
451,SYNPCC7942_RS04565,MPN_RS01265,52.597,154,73,0,3,156,2,155,1.9399999999999996e-60,179.0,156,0.9871794871794872,<=>
546,SYNPCC7942_RS05005,MPN_RS01775,34.936,312,171,9,5,291,3,307,1.4199999999999999e-52,169.0,296,1.054054054054054,<=>
549,SYNPCC7942_RS05050,MPN_RS00350,33.333,207,135,3,14,218,9,214,9.68e-38,126.0,228,0.9078947368421053,<=>
557,SYNPCC7942_RS05230,MPN_RS02730,29.487,234,146,7,12,238,12,233,3.87e-20,81.3,253,0.924901185770751,<=>
558,SYNPCC7942_RS05280,MPN_RS02700,21.673000000000002,263,175,7,55,312,24,260,2.46e-08,48.9,318,0.8270440251572327,<=>
564,SYNPCC7942_RS05545,MPN_RS02625,26.316,551,293,14,5,447,20,565,1.37e-40,147.0,447,1.232662192393736,<=>
565,SYNPCC7942_RS05550,MPN_RS02630,28.372,215,149,4,18,230,3,214,3.38e-23,89.0,233,0.9227467811158798,<=>
566,SYNPCC7942_RS05555,MPN_RS01180,33.249,788,429,22,38,792,6,729,9.909999999999997e-114,365.0,926,0.8509719222462203,<=>
568,SYNPCC7942_RS05590,MPN_RS03060,49.3,714,340,6,159,864,11,710,0.0,707.0,874,0.816933638443936,<=>
571,SYNPCC7942_RS05700,MPN_RS01615,34.539,304,185,4,14,313,10,303,5.14e-47,155.0,313,0.9712460063897763,<=>
573,SYNPCC7942_RS05710,MPN_RS03710,31.12,241,152,3,2,239,6,235,6.45e-33,117.0,287,0.8397212543554007,<=>
575,SYNPCC7942_RS05720,MPN_RS02430,40.488,410,216,8,6,396,4,404,2.669999999999999e-94,284.0,402,1.0199004975124377,<=>
576,SYNPCC7942_RS05730,MPN_RS02195,31.489,470,296,10,38,500,3,453,2.68e-63,208.0,516,0.9108527131782945,<=>
579,SYNPCC7942_RS13735,MPN_RS02690,36.538000000000004,52,24,1,13,64,9,51,7.54e-06,34.3,64,0.8125,<=>
605,SYNPCC7942_RS05845,MPN_RS00130,33.891,478,297,7,7,474,6,474,5.719999999999999e-93,288.0,525,0.9104761904761904,<=>
622,SYNPCC7942_RS06000,MPN_RS03800,27.485,171,103,8,3,159,2,165,5.81e-07,42.0,160,1.06875,<=>
624,SYNPCC7942_RS06100,MPN_RS01365,37.912,182,111,2,4,183,5,186,5.2200000000000004e-42,134.0,183,0.994535519125683,<=>
625,SYNPCC7942_RS06110,MPN_RS01650,21.56,218,144,7,32,232,58,265,8.149999999999999e-05,37.7,255,0.8549019607843137,<=>
694,SYNPCC7942_RS06410,MPN_RS00325,34.268,321,186,6,4,316,7,310,6.75e-52,170.0,349,0.9197707736389685,<=>
696,SYNPCC7942_RS06460,MPN_RS03570,39.836999999999996,246,126,8,1,234,1,236,2.1299999999999998e-48,155.0,242,1.0165289256198347,<=>
697,SYNPCC7942_RS06495,MPN_RS00365,22.625999999999998,495,328,20,16,466,45,528,1.1599999999999999e-13,67.8,484,1.0227272727272727,<=>
698,SYNPCC7942_RS06540,MPN_RS00665,47.706,109,57,0,3,111,2,110,3.84e-28,95.1,116,0.9396551724137931,<=>
699,SYNPCC7942_RS06545,MPN_RS00660,32.727,55,37,0,4,58,1,55,5.75e-07,37.4,66,0.8333333333333334,<=>
702,SYNPCC7942_RS06615,MPN_RS00605,24.201,814,539,27,21,798,23,794,1.07e-44,167.0,810,1.0049382716049382,<=>
705,SYNPCC7942_RS06650,MPN_RS01950,27.684,177,113,5,7,182,1,163,3.11e-17,70.5,189,0.9365079365079365,<=>
747,SYNPCC7942_RS06690,MPN_RS01460,36.735,343,196,5,5,332,4,340,1.8599999999999997e-64,202.0,337,1.0178041543026706,<=>
769,SYNPCC7942_RS06715,MPN_RS00240,37.245,588,313,13,5,586,14,551,2.8499999999999994e-127,380.0,599,0.9816360601001669,<=>
799,SYNPCC7942_RS06765,MPN_RS02140,32.028,281,182,4,1,279,1,274,7.52e-45,148.0,282,0.9964539007092199,<=>
808,SYNPCC7942_RS07045,MPN_RS02230,27.406999999999996,675,411,22,43,687,38,663,8.669999999999998e-70,238.0,764,0.8835078534031413,<=>
846,SYNPCC7942_RS07080,MPN_RS03040,44.07899999999999,152,85,0,14,165,5,156,1.11e-41,133.0,170,0.8941176470588236,<=>
897,SYNPCC7942_RS07385,MPN_RS00140,31.076999999999998,325,168,12,3,319,2,278,5.109999999999999e-38,132.0,357,0.9103641456582633,<=>
909,SYNPCC7942_RS07440,MPN_RS03140,29.595,321,218,5,5,324,4,317,8.47e-42,143.0,346,0.9277456647398844,<=>
915,SYNPCC7942_RS07600,MPN_RS02515,38.122,181,107,3,24,202,27,204,4.36e-34,115.0,202,0.8960396039603961,<=>
959,SYNPCC7942_RS07715,MPN_RS02395,33.154,371,214,15,2,347,4,365,8.93e-42,145.0,357,1.0392156862745099,<=>
962,SYNPCC7942_RS07745,MPN_RS01370,26.619,278,167,9,50,314,3,256,2.3e-15,69.7,323,0.8606811145510835,<=>
966,SYNPCC7942_RS07770,MPN_RS03115,29.412,85,46,1,1,85,1,71,4.34e-05,34.3,98,0.8673469387755102,<=>
967,SYNPCC7942_RS07775,MPN_RS00045,30.075,266,169,9,1,255,1,260,1.01e-28,105.0,265,1.0037735849056604,<=>
986,SYNPCC7942_RS08055,MPN_RS03190,21.837,490,297,19,80,547,74,499,1.08e-12,65.1,584,0.839041095890411,<=>
987,SYNPCC7942_RS08080,MPN_RS00040,30.169,474,281,13,5,462,3,442,4.73e-58,192.0,462,1.025974025974026,<=>
991,SYNPCC7942_RS08235,MPN_RS03840,53.488,43,20,0,3,45,2,44,8.46e-10,43.1,45,0.9555555555555556,<=>
1015,SYNPCC7942_RS08475,MPN_RS01990,31.116,466,279,13,3,463,8,436,1.2699999999999998e-66,216.0,478,0.9748953974895398,<=>
1058,SYNPCC7942_RS08725,MPN_RS00180,36.585,205,124,4,12,216,7,205,5.799999999999999e-43,139.0,217,0.9447004608294931,<=>
1079,SYNPCC7942_RS08865,MPN_RS02435,50.445,337,157,4,2,335,7,336,4.759999999999999e-116,334.0,339,0.9941002949852508,<=>
1081,SYNPCC7942_RS09000,MPN_RS00340,42.195,410,232,4,22,430,23,428,5.0699999999999995e-112,334.0,485,0.845360824742268,<=>
1083,SYNPCC7942_RS09005,MPN_RS03730,33.333,75,48,1,8,80,2,76,1.3500000000000001e-12,53.1,82,0.9146341463414634,<=>
1095,SYNPCC7942_RS09365,MPN_RS01545,33.792,509,333,4,24,530,17,523,4.48e-108,332.0,609,0.8357963875205254,<=>
1100,SYNPCC7942_RS09505,MPN_RS02985,38.312,154,88,4,3,151,7,158,1.99e-29,100.0,156,0.9871794871794872,<=>
1145,SYNPCC7942_RS09690,MPN_RS01350,21.666999999999998,600,389,12,144,716,170,715,1.7800000000000001e-29,119.0,745,0.8053691275167785,<=>
1146,SYNPCC7942_RS09700,MPN_RS03460,19.387999999999998,196,118,5,56,224,43,225,1.15e-06,42.7,224,0.875,<=>
1147,SYNPCC7942_RS09745,MPN_RS02160,36.321,859,464,18,21,864,2,792,4.389999999999999e-173,516.0,865,0.9930635838150289,<=>
1154,SYNPCC7942_RS09865,MPN_RS02210,26.708000000000002,322,218,4,17,337,32,336,2.6999999999999997e-31,116.0,342,0.9415204678362573,<=>
1155,SYNPCC7942_RS09870,MPN_RS00710,24.918000000000003,610,395,16,14,607,6,568,2.8e-47,170.0,643,0.9486780715396579,<=>
1173,SYNPCC7942_RS10435,MPN_RS01960,30.396,227,115,6,13,204,19,237,1.6000000000000002e-19,78.6,210,1.0809523809523809,<=>
1174,SYNPCC7942_RS10470,MPN_RS00600,31.138,334,208,8,18,333,10,339,4.43e-54,176.0,333,1.003003003003003,<=>
1177,SYNPCC7942_RS10515,MPN_RS00120,32.283,381,223,9,1,355,1,372,8.74e-52,172.0,376,1.0132978723404256,<=>
1182,SYNPCC7942_RS10540,MPN_RS03070,32.161,398,241,12,2,385,5,387,4.499999999999999e-56,184.0,393,1.0127226463104326,<=>
1190,SYNPCC7942_RS10650,MPN_RS03765,28.889,270,156,9,1,237,1,267,9.93e-22,87.8,294,0.9183673469387755,<=>
1234,SYNPCC7942_RS10710,MPN_RS00400,47.663999999999994,321,155,5,18,330,62,377,2.7999999999999993e-96,285.0,331,0.9697885196374623,<=>
1235,SYNPCC7942_RS10735,MPN_RS01320,33.949,433,264,10,49,468,47,470,5.22e-73,233.0,479,0.9039665970772442,<=>
1262,SYNPCC7942_RS11020,MPN_RS01905,25.405,803,475,26,1,781,1,701,5.1699999999999996e-54,194.0,794,1.0113350125944585,<=>
1265,SYNPCC7942_RS11125,MPN_RS03740,41.86,129,74,1,1,128,1,129,7.32e-31,103.0,140,0.9214285714285714,<=>
1269,SYNPCC7942_RS11195,MPN_RS02030,44.66,309,168,3,49,356,48,354,5.11e-93,278.0,368,0.8396739130434783,<=>
1270,SYNPCC7942_RS11205,MPN_RS03505,46.875,128,65,2,10,135,6,132,1.92e-30,101.0,135,0.9481481481481482,<=>
1271,SYNPCC7942_RS11210,MPN_RS03510,39.583,144,85,1,1,142,1,144,1.14e-36,118.0,151,0.9536423841059603,<=>
1272,SYNPCC7942_RS11215,MPN_RS01090,27.642,246,169,4,15,257,3,242,3.3600000000000006e-25,96.3,294,0.8367346938775511,<=>
1273,SYNPCC7942_RS11220,MPN_RS01070,32.143,112,70,1,11,116,8,119,1.2e-16,65.5,116,0.9655172413793104,<=>
1274,SYNPCC7942_RS11225,MPN_RS01065,30.945,307,189,5,19,304,22,326,1.1799999999999999e-48,160.0,309,0.9935275080906149,<=>
1275,SYNPCC7942_RS11230,MPN_RS01060,51.261,119,58,0,11,129,3,121,2.01e-43,134.0,130,0.9153846153846154,<=>
1276,SYNPCC7942_RS11235,MPN_RS01055,59.504,121,48,1,1,121,1,120,2.34e-48,146.0,125,0.968,<=>
1277,SYNPCC7942_RS13815,MPN_RS01050,64.865,37,13,0,1,37,1,37,3.39e-11,46.2,37,1.0,<=>
1278,SYNPCC7942_RS11240,MPN_RS01035,32.161,199,96,4,3,167,4,197,4.26e-25,92.0,186,1.0698924731182795,<=>
1279,SYNPCC7942_RS11245,MPN_RS01030,32.708,373,225,8,85,439,85,449,8.229999999999999e-57,189.0,439,0.8496583143507973,<=>
1280,SYNPCC7942_RS11250,MPN_RS01025,33.986999999999995,153,91,5,1,147,1,149,8.52e-22,80.5,147,1.0408163265306123,<=>
1282,SYNPCC7942_RS11260,MPN_RS01015,42.857,119,61,2,4,120,3,116,2.8399999999999997e-17,67.0,120,0.9916666666666667,<=>
1283,SYNPCC7942_RS11265,MPN_RS01010,45.652,184,95,3,1,179,1,184,7.14e-52,159.0,179,1.0279329608938548,<=>
1284,SYNPCC7942_RS11270,MPN_RS01005,47.328,131,66,2,5,133,13,142,4.7399999999999996e-40,126.0,133,0.9849624060150376,<=>
1285,SYNPCC7942_RS11275,MPN_RS00995,55.215,163,73,0,2,164,3,165,1.25e-66,197.0,179,0.9106145251396648,<=>
1286,SYNPCC7942_RS11280,MPN_RS00990,32.11,109,66,3,12,112,3,111,1.62e-09,46.6,113,0.9646017699115044,<=>
1287,SYNPCC7942_RS11285,MPN_RS00985,58.196999999999996,122,50,1,1,121,1,122,2.04e-46,141.0,121,1.0082644628099173,<=>
1288,SYNPCC7942_RS11290,MPN_RS00980,53.425,73,33,1,7,78,10,82,6.620000000000001e-21,73.9,82,0.8902439024390244,<=>
1290,SYNPCC7942_RS11300,MPN_RS00970,48.528999999999996,136,69,1,1,136,1,135,3.4299999999999995e-42,132.0,142,0.9577464788732394,<=>
1291,SYNPCC7942_RS11305,MPN_RS00965,35.021,237,152,2,1,236,1,236,3.51e-49,158.0,244,0.9713114754098361,<=>
1293,SYNPCC7942_RS11315,MPN_RS00955,58.621,87,36,0,1,87,1,87,8.410000000000001e-36,112.0,91,0.9560439560439561,<=>
1294,SYNPCC7942_RS11320,MPN_RS00950,51.471000000000004,272,123,5,12,275,13,283,1.0499999999999997e-85,253.0,287,0.9477351916376306,<=>
1296,SYNPCC7942_RS11330,MPN_RS00940,35.602,191,108,5,23,205,25,208,1.17e-30,107.0,210,0.9095238095238095,<=>
1298,SYNPCC7942_RS11350,MPN_RS03725,44.397,232,124,4,1,231,1,228,6.019999999999999e-65,196.0,235,0.9872340425531915,<=>
1330,SYNPCC7942_RS11355,MPN_RS01425,21.555,566,343,20,24,525,26,554,7.53e-16,75.1,554,1.0216606498194947,<=>
1342,SYNPCC7942_RS11685,MPN_RS03535,42.353,85,49,0,5,89,2,86,4.36e-20,72.4,89,0.9550561797752809,<=>
1347,SYNPCC7942_RS11760,MPN_RS03280,43.519,540,292,4,1,529,1,538,6.029999999999998e-150,436.0,544,0.9926470588235294,<=>
1348,SYNPCC7942_RS11765,MPN_RS03285,28.866,97,62,3,11,101,3,98,5.61e-07,39.7,103,0.941747572815534,<=>
1349,SYNPCC7942_RS11770,MPN_RS03410,64.301,479,156,5,6,481,2,468,0.0,603.0,484,0.9896694214876033,<=>
1353,SYNPCC7942_RS11840,MPN_RS03815,27.078000000000003,421,257,15,5,393,2,404,3.7499999999999998e-34,127.0,424,0.9929245283018868,<=>
1354,SYNPCC7942_RS11890,MPN_RS02715,38.095,441,266,5,6,441,4,442,1.4099999999999996e-108,323.0,453,0.9735099337748344,<=>
1370,SYNPCC7942_RS12160,MPN_RS03820,34.686,493,293,12,2,479,3,481,2.33e-81,255.0,481,1.024948024948025,<=>
1371,SYNPCC7942_RS12185,MPN_RS02375,28.261,138,90,4,7,139,5,138,2.41e-08,45.1,149,0.9261744966442953,<=>
1373,SYNPCC7942_RS12270,MPN_RS01530,46.667,495,250,4,1,494,5,486,2.9199999999999995e-154,444.0,504,0.9821428571428571,<=>
1376,SYNPCC7942_RS12310,MPN_RS03195,39.58,619,363,5,7,623,3,612,1.0499999999999996e-149,441.0,635,0.9748031496062992,<=>
1378,SYNPCC7942_RS12360,MPN_RS02510,23.076999999999998,299,186,12,14,296,16,286,2.97e-08,48.5,306,0.9771241830065359,<=>
1380,SYNPCC7942_RS12380,MPN_RS02980,37.455999999999996,857,496,16,8,855,4,829,0.0,547.0,954,0.8983228511530398,<=>
1411,SYNPCC7942_RS12430,MPN_RS01040,30.12,249,171,3,26,273,2,248,1.4099999999999998e-36,125.0,277,0.8989169675090253,<=>
1419,SYNPCC7942_RS12520,MPN_RS00330,39.454,403,204,11,7,408,13,376,2.02e-91,276.0,417,0.9664268585131894,<=>
1420,SYNPCC7942_RS12545,MPN_RS02455,54.082,588,246,7,4,587,8,575,0.0,618.0,634,0.9274447949526814,<=>
1423,SYNPCC7942_RS12640,MPN_RS00015,50.935,642,289,9,5,632,10,639,0.0,645.0,645,0.9953488372093023,<=>
1469,SYNPCC7942_RS12735,MPN_RS01045,32.836,67,42,1,1,67,14,77,2.91e-07,38.5,70,0.9571428571428572,<=>
1470,SYNPCC7942_RS12760,MPN_RS01725,32.895,304,158,6,40,303,11,308,3.03e-49,161.0,305,0.9967213114754099,<=>
1472,SYNPCC7942_RS12815,MPN_RS01855,22.748,444,291,11,15,424,16,441,8.88e-22,92.4,474,0.9367088607594937,<=>
1475,SYNPCC7942_RS12845,MPN_RS01175,38.494,239,140,5,3,238,17,251,1.34e-50,162.0,251,0.952191235059761,<=>
1481,SYNPCC7942_RS12900,MPN_RS03720,36.522,115,72,1,1,115,4,117,2.31e-25,87.8,120,0.9583333333333334,<=>
1483,SYNPCC7942_RS13005,MPN_RS01290,27.517,149,99,4,5,150,1,143,3.22e-11,53.1,152,0.9802631578947368,<=>
1484,SYNPCC7942_RS13035,MPN_RS00160,30.811,185,126,2,1,184,4,187,6.46e-26,93.6,185,1.0,<=>
1485,SYNPCC7942_RS13060,MPN_RS03775,28.346,381,240,11,33,398,28,390,4.4499999999999996e-38,137.0,402,0.9477611940298507,<=>
1515,SYNPCC7942_RS13275,MPN_RS03175,33.393,563,347,9,41,593,16,560,1.9599999999999993e-107,330.0,604,0.9321192052980133,<=>
