,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
106,BSU_00900,SYNPCC7942_RS03490,39.64,222,131,3,5,224,3,223,1.84e-48,155.0,232,0.9568965517241379,<=>
107,BSU_00910,SYNPCC7942_RS06000,53.846000000000004,156,72,0,2,157,4,159,2.63e-60,180.0,158,0.9873417721518988,<=>
108,BSU_00920,SYNPCC7942_RS12160,42.736999999999995,475,251,7,4,471,2,462,2.5799999999999992e-127,375.0,483,0.9834368530020704,<=>
110,BSU_00930,SYNPCC7942_RS12295,51.208,207,100,1,2,208,1,206,5.989999999999999e-68,205.0,217,0.9539170506912442,<=>
113,BSU_00940,SYNPCC7942_RS08475,46.091,486,231,10,1,464,1,477,1.8899999999999992e-148,428.0,466,1.0429184549356223,<=>
117,BSU_00970,SYNPCC7942_RS08365,34.104,173,104,6,3,166,4,175,4.61e-19,76.3,170,1.0176470588235293,<=>
123,BSU_00990,SYNPCC7942_RS13735,46.29600000000001,54,20,1,5,49,11,64,6.14e-10,45.4,49,1.1020408163265305,<=>
124,BSU_01010,SYNPCC7942_RS03260,41.758,182,97,3,4,176,22,203,2.34e-48,152.0,177,1.0282485875706215,<=>
125,BSU_01020,SYNPCC7942_RS03255,73.05,141,38,0,1,141,1,141,8.629999999999999e-76,218.0,141,1.0,<=>
126,BSU_01030,SYNPCC7942_RS03250,50.725,207,102,0,19,225,19,225,5.479999999999998e-77,228.0,232,0.8922413793103449,<=>
127,BSU_01040,SYNPCC7942_RS03245,32.278,158,106,1,1,157,1,158,2.03e-26,95.1,166,0.9518072289156626,<=>
128,BSU_01050,SYNPCC7942_RS03240,54.688,128,53,2,1,123,1,128,1.49e-25,90.1,123,1.0406504065040652,<=>
135,BSU_01100,SYNPCC7942_RS04570,70.07300000000001,137,28,1,1,137,1,124,2.9199999999999996e-64,188.0,138,0.9927536231884058,<=>
136,BSU_01110,SYNPCC7942_RS04565,59.615,156,63,0,1,156,1,156,2.9899999999999995e-69,203.0,156,1.0,<=>
137,BSU_01120,SYNPCC7942_RS04560,63.545,694,248,3,1,691,1,692,0.0,913.0,692,1.0028901734104045,<=>
147,BSU_01130,SYNPCC7942_RS04555,71.046,411,102,4,1,396,1,409,0.0,560.0,396,1.0378787878787878,<=>
153,BSU_01150,SYNPCC7942_RS04550,61.765,102,39,0,1,102,4,105,7.87e-46,139.0,102,1.0,<=>
154,BSU_01160,SYNPCC7942_RS11335,50.242,207,102,1,1,206,1,207,1.9199999999999997e-68,205.0,209,0.9904306220095693,<=>
155,BSU_01170,SYNPCC7942_RS11330,45.933,209,107,3,1,205,1,207,5.119999999999999e-61,186.0,207,1.0096618357487923,<=>
156,BSU_01180,SYNPCC7942_RS11325,40.909,88,51,1,6,93,11,97,3.49e-21,77.0,95,0.9263157894736842,<=>
157,BSU_01190,SYNPCC7942_RS11320,61.111000000000004,270,105,0,1,270,1,270,3.4199999999999994e-123,349.0,277,0.9747292418772563,<=>
158,BSU_01200,SYNPCC7942_RS11315,70.33,91,27,0,1,91,1,91,1.18e-46,140.0,92,0.9891304347826086,<=>
159,BSU_01210,SYNPCC7942_RS11310,53.211000000000006,109,51,0,2,110,8,116,4.0999999999999993e-38,121.0,113,0.9646017699115044,<=>
160,BSU_01220,SYNPCC7942_RS11305,51.163000000000004,215,101,2,1,211,1,215,2.6099999999999995e-69,209.0,218,0.9862385321100917,<=>
161,BSU_01230,SYNPCC7942_RS11300,66.197,142,47,1,1,141,1,142,6.159999999999999e-67,196.0,144,0.9861111111111112,<=>
162,BSU_01240,SYNPCC7942_RS11295,40.0,60,36,0,2,61,5,64,2.75e-10,47.0,66,0.9090909090909091,<=>
163,BSU_01250,SYNPCC7942_RS11290,57.746,71,30,0,12,82,8,78,2.3399999999999996e-24,84.3,87,0.8160919540229885,<=>
164,BSU_01260,SYNPCC7942_RS11285,64.75399999999999,122,42,1,1,122,1,121,1.34e-50,153.0,122,1.0,<=>
165,BSU_01270,SYNPCC7942_RS11280,51.456,103,49,1,1,102,11,113,4.8700000000000007e-29,97.8,103,1.0,<=>
166,BSU_01280,SYNPCC7942_RS11275,61.931999999999995,176,67,0,4,179,3,178,6.459999999999999e-83,239.0,179,0.9832402234636871,<=>
168,BSU_01300,SYNPCC7942_RS11270,58.647,133,54,1,1,132,1,133,2.66e-52,158.0,132,1.0075757575757576,<=>
169,BSU_01310,SYNPCC7942_RS11265,53.631,179,82,1,1,179,1,178,4.689999999999999e-57,174.0,179,1.0,<=>
170,BSU_01320,SYNPCC7942_RS11260,65.657,99,32,1,24,120,22,120,2.14e-42,132.0,120,0.825,<=>
171,BSU_01330,SYNPCC7942_RS11255,50.955,157,76,1,10,165,24,180,3.41e-49,153.0,166,0.9457831325301205,<=>
172,BSU_01350,SYNPCC7942_RS11250,49.66,147,73,1,1,146,1,147,1.53e-41,132.0,146,1.0068493150684932,<=>
173,BSU_01360,SYNPCC7942_RS11245,36.53,438,258,8,3,431,13,439,1.7699999999999997e-86,267.0,431,1.0162412993039442,<=>
174,BSU_01370,SYNPCC7942_RS11240,38.614000000000004,202,93,1,3,204,4,174,1.5499999999999998e-49,156.0,217,0.9308755760368663,<=>
175,BSU_01380,SYNPCC7942_RS12430,49.593,246,118,3,5,246,29,272,2.9699999999999992e-86,254.0,248,0.9919354838709677,<=>
177,BSU_01390,SYNPCC7942_RS12735,44.928000000000004,69,36,1,6,72,1,69,1.44e-16,63.5,72,0.9583333333333334,<=>
178,BSU_01400,SYNPCC7942_RS13815,75.676,37,9,0,1,37,1,37,1.3999999999999998e-16,61.2,37,1.0,<=>
179,BSU_01410,SYNPCC7942_RS11235,59.016000000000005,122,49,1,1,121,1,122,3.52e-42,132.0,121,1.0082644628099173,<=>
180,BSU_01420,SYNPCC7942_RS11230,67.717,127,39,1,5,131,6,130,1.1699999999999999e-55,166.0,131,0.9694656488549618,<=>
181,BSU_01430,SYNPCC7942_RS11225,40.705,312,168,4,8,312,4,305,2.7799999999999996e-79,240.0,314,0.9936305732484076,<=>
182,BSU_01440,SYNPCC7942_RS11220,51.303999999999995,115,48,1,5,119,9,115,2.28e-31,104.0,120,0.9583333333333334,<=>
275,BSU_01470,SYNPCC7942_RS11895,24.125,257,159,7,1,228,3,252,2.3100000000000003e-13,65.1,265,0.969811320754717,<=>
276,BSU_01480,SYNPCC7942_RS11215,36.29,248,153,4,2,247,15,259,1.0299999999999999e-48,159.0,247,1.0040485829959513,<=>
277,BSU_01490,SYNPCC7942_RS11210,56.25,144,63,0,1,144,1,144,8.65e-62,183.0,145,0.993103448275862,<=>
278,BSU_01500,SYNPCC7942_RS11205,58.915,129,52,1,3,130,7,135,1.29e-47,146.0,130,0.9923076923076923,<=>
282,BSU_01540,SYNPCC7942_RS05665,36.705,346,196,11,16,350,17,350,5.519999999999999e-68,214.0,352,0.9829545454545454,<=>
290,BSU_01700,SYNPCC7942_RS13120,41.98,293,170,0,10,302,11,303,6.49e-75,228.0,304,0.9638157894736842,<=>
291,BSU_01730,SYNPCC7942_RS09760,33.146,178,113,3,11,184,36,211,1.13e-27,100.0,187,0.9518716577540107,<=>
294,BSU_01770,SYNPCC7942_RS10815,41.425,449,251,6,5,445,27,471,1.0199999999999996e-99,303.0,448,1.0022321428571428,<=>
298,BSU_01780,SYNPCC7942_RS02715,38.08,646,349,13,1,600,1,641,1.1299999999999996e-125,380.0,600,1.0766666666666667,<=>
393,BSU_02230,SYNPCC7942_RS03015,51.706,381,183,1,5,384,9,389,9.47e-131,377.0,384,0.9921875,<=>
398,BSU_02260,SYNPCC7942_RS04015,24.031,258,168,7,56,291,26,277,3.06e-06,43.9,296,0.8716216216216216,<=>
408,BSU_02360,SYNPCC7942_RS05655,37.037,243,148,2,1,243,1,238,3.2299999999999998e-43,143.0,249,0.9759036144578314,<=>
411,BSU_02390,SYNPCC7942_RS05285,29.154,319,187,13,47,356,13,301,1.73e-26,103.0,356,0.8960674157303371,<=>
511,BSU_02640,SYNPCC7942_RS08060,29.166999999999998,240,168,2,2,239,37,276,6.3e-26,99.0,242,0.9917355371900827,<=>
580,BSU_02770,SYNPCC7942_RS00135,32.5,320,189,10,4,308,6,313,2.2199999999999996e-35,127.0,310,1.032258064516129,<=>
643,BSU_02950,SYNPCC7942_RS11365,28.570999999999998,420,235,15,5,363,19,434,8.16e-34,127.0,400,1.05,<=>
702,BSU_03150,SYNPCC7942_RS04605,30.723000000000003,166,110,5,13,176,11,173,1.9599999999999998e-19,78.2,186,0.8924731182795699,<=>
718,BSU_03220,SYNPCC7942_RS08925,26.654,514,300,19,2,464,17,504,7.63e-14,69.7,473,1.0866807610993658,<=>
720,BSU_03250,SYNPCC7942_RS02220,36.164,318,154,5,5,277,2,315,4.859999999999999e-62,196.0,294,1.0816326530612246,<=>
736,BSU_03310,SYNPCC7942_RS06330,34.274,709,438,13,21,707,18,720,4.739999999999999e-133,406.0,710,0.9985915492957746,<=>
741,BSU_03360,SYNPCC7942_RS04915,30.636999999999997,408,187,11,4,374,19,367,1.67e-50,171.0,397,1.0277078085642317,<=>
835,BSU_03630,SYNPCC7942_RS09685,35.5,200,114,2,12,196,6,205,6.97e-37,124.0,204,0.9803921568627451,<=>
836,BSU_03640,SYNPCC7942_RS13180,31.646,474,294,9,4,456,3,467,9.809999999999998e-61,203.0,473,1.0021141649048626,<=>
837,BSU_03660,SYNPCC7942_RS12830,25.726,241,144,9,51,279,55,272,1.2099999999999999e-11,60.1,281,0.8576512455516014,<=>
977,BSU_03930,SYNPCC7942_RS08035,41.016000000000005,256,141,1,5,250,4,259,9.029999999999998e-69,210.0,261,0.9808429118773946,<=>
1110,BSU_04560,SYNPCC7942_RS12070,45.869,351,170,5,1,343,9,347,3.4499999999999992e-102,301.0,354,0.9915254237288136,<=>
1112,BSU_04570,SYNPCC7942_RS09340,36.259,433,255,11,28,452,30,449,1.2099999999999997e-74,238.0,457,0.9474835886214442,<=>
1144,BSU_05330,SYNPCC7942_RS03530,35.714,112,57,4,1,111,14,111,5.01e-17,67.4,111,1.009009009009009,<=>
1149,BSU_05370,SYNPCC7942_RS08780,28.059,474,317,11,15,476,15,476,2.33e-55,188.0,482,0.983402489626556,<=>
1184,BSU_05450,SYNPCC7942_RS11605,30.38,237,146,7,3,225,32,263,3.31e-24,93.6,229,1.034934497816594,<=>
1273,BSU_05630,SYNPCC7942_RS05030,25.153000000000002,163,105,5,4,159,6,158,2.59e-07,44.7,172,0.9476744186046512,<=>
1287,BSU_05900,SYNPCC7942_RS13045,33.441,311,182,8,25,324,28,324,1.7899999999999999e-35,127.0,325,0.9569230769230769,<=>
1295,BSU_05940,SYNPCC7942_RS06410,49.511,307,146,5,9,308,4,308,1.1299999999999999e-95,285.0,346,0.8872832369942196,<=>
1297,BSU_05950,SYNPCC7942_RS04840,42.989,542,306,3,3,542,1,541,1.6299999999999993e-146,433.0,642,0.8442367601246106,<=>
1380,BSU_06020,SYNPCC7942_RS11765,56.522,92,40,0,2,93,11,102,4.21e-34,109.0,94,0.9787234042553191,<=>
1381,BSU_06030,SYNPCC7942_RS11760,62.619,527,192,3,1,523,1,526,0.0,652.0,544,0.96875,<=>
1388,BSU_06150,SYNPCC7942_RS02340,27.874000000000002,348,212,9,20,335,15,355,3.5399999999999997e-31,117.0,353,0.9858356940509915,<=>
1392,BSU_06170,SYNPCC7942_RS00585,28.354,328,208,8,2,316,4,317,8.93e-27,103.0,320,1.025,<=>
1394,BSU_06180,SYNPCC7942_RS04110,31.858,226,142,4,1,223,1,217,5.8500000000000005e-18,76.6,227,0.9955947136563876,<=>
1404,BSU_06280,SYNPCC7942_RS09150,24.8,250,163,10,24,264,5,238,1.84e-06,44.3,271,0.922509225092251,<=>
1407,BSU_06330,SYNPCC7942_RS09530,46.739,276,147,0,11,286,13,288,2.6799999999999993e-83,251.0,320,0.8625,<=>
1412,BSU_06360,SYNPCC7942_RS00960,56.897,522,216,1,1,513,13,534,0.0,624.0,513,1.0175438596491229,<=>
1417,BSU_06430,SYNPCC7942_RS07305,36.639,363,220,5,1,355,1,361,3.2199999999999994e-66,211.0,380,0.9552631578947368,<=>
1420,BSU_06440,SYNPCC7942_RS01605,53.828,431,198,1,1,430,1,431,2.8799999999999995e-178,501.0,431,1.0,<=>
1423,BSU_06450,SYNPCC7942_RS04770,53.50899999999999,228,102,1,9,232,5,232,4.879999999999999e-89,259.0,241,0.946058091286307,<=>
1424,BSU_06460,SYNPCC7942_RS04230,44.18600000000001,86,41,2,2,83,4,86,5.71e-24,83.2,84,1.0238095238095237,<=>
1425,BSU_06470,SYNPCC7942_RS04235,52.074,217,104,0,1,217,1,217,1.9499999999999996e-82,241.0,227,0.9559471365638766,<=>
1427,BSU_06480,SYNPCC7942_RS00015,51.852,756,318,14,22,734,18,770,0.0,741.0,742,1.0188679245283019,<=>
1430,BSU_06490,SYNPCC7942_RS00020,45.887,462,236,6,10,463,25,480,5.0899999999999985e-151,436.0,476,0.9705882352941176,<=>
1432,BSU_06500,SYNPCC7942_RS04395,51.327,339,161,4,5,341,3,339,6.509999999999998e-110,320.0,346,0.9797687861271677,<=>
1433,BSU_06510,SYNPCC7942_RS04925,44.50899999999999,173,96,0,4,176,20,192,2.51e-49,155.0,195,0.8871794871794871,<=>
1436,BSU_06520,SYNPCC7942_RS02020,51.456,515,240,8,4,512,3,513,0.0,516.0,512,1.005859375,<=>
1438,BSU_06530,SYNPCC7942_RS04760,47.733000000000004,419,212,4,1,413,1,418,5.379999999999999e-115,340.0,422,0.9928909952606635,<=>
1441,BSU_06610,SYNPCC7942_RS11020,38.077,801,419,14,4,737,1,791,0.0,535.0,739,1.083897158322057,<=>
1446,BSU_06620,SYNPCC7942_RS01410,50.151,662,319,3,8,663,15,671,0.0,645.0,668,0.9910179640718563,<=>
1450,BSU_06670,SYNPCC7942_RS11805,44.565,92,51,0,4,95,3,94,1.08e-24,85.9,96,0.9583333333333334,<=>
1451,BSU_06680,SYNPCC7942_RS10735,58.038000000000004,479,197,2,8,485,4,479,0.0,540.0,485,0.9876288659793815,<=>
1452,BSU_06690,SYNPCC7942_RS00590,53.83,483,212,2,3,474,11,493,2.7299999999999993e-180,510.0,476,1.0147058823529411,<=>
1454,BSU_06710,SYNPCC7942_RS09485,24.908,1088,713,24,9,1045,16,1050,4.979999999999999e-79,277.0,1052,1.0342205323193916,<=>
1458,BSU_06730,SYNPCC7942_RS01225,35.099000000000004,453,284,5,9,459,11,455,2.3699999999999993e-101,307.0,459,0.9869281045751634,<=>
1495,BSU_07220,SYNPCC7942_RS05940,22.857,140,107,1,10,148,8,147,1.38e-06,42.4,167,0.8383233532934131,<=>
1498,BSU_07270,SYNPCC7942_RS00310,43.191,257,142,3,1,254,1,256,2.4899999999999994e-73,221.0,254,1.0118110236220472,<=>
1520,BSU_07370,SYNPCC7942_RS07070,43.396,636,344,5,1,621,1,635,3.0899999999999987e-174,506.0,629,1.011128775834658,<=>
1601,BSU_07390,SYNPCC7942_RS08850,28.8,125,72,3,5,129,19,126,6.8800000000000006e-12,55.8,140,0.8928571428571429,<=>
1750,BSU_07830,SYNPCC7942_RS08460,35.122,205,117,5,1,202,1,192,1.64e-36,124.0,221,0.9276018099547512,<=>
1755,BSU_07880,SYNPCC7942_RS02360,40.0,155,89,3,2,153,3,156,5.27e-35,116.0,156,0.9935897435897436,<=>
1756,BSU_07920,SYNPCC7942_RS00120,40.643,342,192,4,13,349,15,350,7.739999999999999e-67,211.0,351,0.9743589743589743,<=>
1759,BSU_07990,SYNPCC7942_RS09420,28.374000000000002,289,199,6,1,286,1,284,5.46e-24,95.1,286,1.0104895104895104,<=>
1765,BSU_08060,SYNPCC7942_RS09865,39.815,324,185,3,11,325,17,339,3.6599999999999994e-80,244.0,333,0.972972972972973,<=>
1768,BSU_08080,SYNPCC7942_RS05480,30.385,441,254,10,1,398,1,431,1.99e-47,164.0,398,1.1080402010050252,<=>
1774,BSU_08120,SYNPCC7942_RS13780,37.634,93,49,2,9,97,7,94,5.2e-13,56.6,109,0.8532110091743119,<=>
1887,BSU_08310,SYNPCC7942_RS02180,39.344,305,155,2,5,309,7,281,9.089999999999999e-79,238.0,311,0.9807073954983923,<=>
1935,BSU_08380,SYNPCC7942_RS04100,25.459,381,245,16,4,369,13,369,2.2400000000000002e-08,52.0,417,0.9136690647482014,<=>
1940,BSU_08470,SYNPCC7942_RS08160,29.329,283,160,8,6,285,5,250,1.1399999999999999e-27,104.0,293,0.9658703071672355,<=>
1941,BSU_08510,SYNPCC7942_RS12585,41.368,307,160,5,1,297,1,297,2.37e-76,232.0,303,1.0132013201320131,<=>
1955,BSU_08630,SYNPCC7942_RS03445,38.681999999999995,349,203,4,13,355,7,350,1.0399999999999998e-85,260.0,369,0.94579945799458,<=>
2012,BSU_08720,SYNPCC7942_RS09175,45.695,151,82,0,1,151,1,151,1.7399999999999997e-47,148.0,157,0.9617834394904459,<=>
2018,BSU_08730,SYNPCC7942_RS08405,33.846,130,85,1,11,140,13,141,2.23e-26,93.6,145,0.896551724137931,<=>
2075,BSU_08850,SYNPCC7942_RS07610,33.594,256,151,5,30,269,24,276,4.1e-37,129.0,276,0.927536231884058,<=>
2079,BSU_08880,SYNPCC7942_RS02280,48.0,100,41,1,1,89,1,100,2.5600000000000002e-27,92.4,89,1.1235955056179776,<=>
2082,BSU_08930,SYNPCC7942_RS09505,49.333,150,69,4,7,153,3,148,1.1999999999999999e-41,133.0,160,0.9375,<=>
2208,BSU_09240,SYNPCC7942_RS06905,32.243,214,133,4,1,207,1,209,6.660000000000001e-26,97.1,220,0.9727272727272728,<=>
2240,BSU_09340,SYNPCC7942_RS02765,28.369,141,85,3,31,162,37,170,4.41e-11,55.5,174,0.8103448275862069,<=>
2282,BSU_09670,SYNPCC7942_RS06825,29.119,261,162,9,5,257,5,250,5.660000000000001e-23,91.7,282,0.925531914893617,<=>
2475,BSU_10070,SYNPCC7942_RS01305,46.281000000000006,363,190,4,20,379,22,382,1.6299999999999993e-108,321.0,396,0.9166666666666666,<=>
2481,BSU_10120,SYNPCC7942_RS05575,37.152,323,193,6,11,326,10,329,1.7499999999999996e-71,223.0,353,0.9150141643059491,<=>
2482,BSU_10130,SYNPCC7942_RS00695,27.914,326,207,11,5,308,3,322,1.96e-32,120.0,310,1.0516129032258064,<=>
2485,BSU_10200,SYNPCC7942_RS11535,24.638,345,234,9,11,342,10,341,2.48e-16,75.1,346,0.9971098265895953,<=>
2487,BSU_10260,SYNPCC7942_RS02545,31.28,211,139,5,1,209,1,207,1.63e-21,85.1,214,0.985981308411215,<=>
2493,BSU_10310,SYNPCC7942_RS03330,24.627,134,99,1,1,132,5,138,0.00011,36.6,149,0.8993288590604027,<=>
2496,BSU_10320,anL16,26.627,338,218,13,5,328,1,322,0.000239,38.5,330,1.0242424242424242,<=>
2522,BSU_10520,SYNPCC7942_RS05960,22.165,388,270,8,13,386,22,391,1.21e-13,68.2,401,0.9675810473815462,<=>
2531,BSU_10600,anL42,31.373,102,69,1,6,106,15,116,6.49e-11,51.6,108,0.9444444444444444,<=>
2537,BSU_10660,SYNPCC7942_RS02230,37.0,100,58,2,2,98,4,101,2.44e-19,72.4,100,1.0,<=>
2539,BSU_10810,SYNPCC7942_RS10060,26.354,277,178,5,5,257,10,284,8.36e-29,108.0,274,1.010948905109489,<=>
2541,BSU_10850,SYNPCC7942_RS13225,26.666999999999998,315,199,11,5,306,16,311,5.370000000000001e-20,85.9,342,0.9210526315789473,<=>
2552,BSU_10900,SYNPCC7942_RS11610,27.737,274,157,14,12,265,45,297,1.17e-10,57.0,268,1.0223880597014925,<=>
2558,BSU_10920,SYNPCC7942_RS01505,57.632,380,153,3,3,374,7,386,8.959999999999997e-157,443.0,389,0.9768637532133676,<=>
2559,BSU_10930,SYNPCC7942_RS12715,33.333,228,138,8,14,234,11,231,1.6100000000000001e-35,122.0,236,0.9661016949152542,<=>
2563,BSU_10990,SYNPCC7942_RS10725,23.81,231,171,4,55,282,56,284,3.5e-09,52.8,282,0.8191489361702128,<=>
2566,BSU_11020,SYNPCC7942_RS04460,41.104,163,96,0,1,163,1,163,1.7899999999999996e-37,123.0,163,1.0,<=>
2570,BSU_11190,SYNPCC7942_RS07330,41.32899999999999,346,202,1,1,345,7,352,1.3099999999999998e-89,269.0,345,1.0028985507246377,<=>
2572,BSU_11200,SYNPCC7942_RS09615,45.588,408,210,3,11,406,8,415,1.5899999999999998e-110,327.0,406,1.0049261083743843,<=>
2574,BSU_11220,SYNPCC7942_RS04850,42.356,399,200,8,2,377,25,416,5.4899999999999985e-99,297.0,385,1.0363636363636364,<=>
2585,BSU_11250,SYNPCC7942_RS12760,51.986999999999995,302,143,2,9,310,3,302,8.889999999999998e-107,310.0,319,0.9467084639498433,<=>
2587,BSU_11330,SYNPCC7942_RS07445,44.308,325,161,4,5,311,10,332,1.9199999999999998e-94,280.0,312,1.0416666666666667,<=>
2588,BSU_11340,SYNPCC7942_RS02730,57.663999999999994,411,173,1,3,412,6,416,9.269999999999996e-175,491.0,413,0.9951573849878934,<=>
2690,BSU_11420,SYNPCC7942_RS06690,48.494,332,165,3,2,327,3,334,1.0199999999999997e-111,324.0,330,1.006060606060606,<=>
2804,BSU_11670,SYNPCC7942_RS12230,31.491999999999997,362,236,8,5,363,3,355,7.99e-45,155.0,369,0.981029810298103,<=>
2807,BSU_11680,SYNPCC7942_RS05425,36.923,65,40,1,2,66,7,70,4.61e-07,39.3,66,0.9848484848484849,<=>
2808,BSU_11690,SYNPCC7942_RS02935,54.263999999999996,258,112,2,3,254,11,268,1.6099999999999997e-86,255.0,256,1.0078125,<=>
2810,BSU_11710,SYNPCC7942_RS12090,46.153999999999996,260,139,1,1,260,1,259,6.31e-56,177.0,271,0.959409594095941,<=>
2812,BSU_11720,SYNPCC7942_RS00640,50.391000000000005,256,122,2,3,255,2,255,2.17e-87,257.0,258,0.9922480620155039,<=>
2823,BSU_11880,SYNPCC7942_RS01885,32.407,432,239,8,1,382,1,429,1.9899999999999997e-55,185.0,390,1.1076923076923078,<=>
2905,BSU_12840,SYNPCC7942_RS00935,34.154,325,187,9,18,318,26,347,2.2399999999999996e-33,123.0,333,0.975975975975976,<=>
2919,BSU_12940,SYNPCC7942_RS10410,34.201,269,173,1,55,319,22,290,1.08e-39,137.0,320,0.840625,<=>
2966,BSU_12960,SYNPCC7942_RS04245,22.726999999999997,462,292,17,103,532,88,516,7.209999999999999e-22,95.1,549,0.8415300546448088,<=>
2968,BSU_12970,SYNPCC7942_RS09960,34.812,293,176,5,11,299,6,287,5.679999999999999e-49,162.0,319,0.9184952978056427,<=>
2969,BSU_12980,SYNPCC7942_RS12060,29.213,356,217,18,14,355,7,341,8.35e-25,99.8,366,0.9726775956284153,<=>
3018,BSU_13080,SYNPCC7942_RS02550,28.221,163,114,2,2,162,3,164,2.49e-21,82.4,172,0.9476744186046512,<=>
3019,BSU_13110,SYNPCC7942_RS05175,49.281000000000006,278,139,2,22,299,8,283,4.749999999999999e-100,291.0,300,0.9266666666666666,<=>
